,,,Node1,Node2,Node3,Node4
period1,sc01,t4507,,,,
period1,sc01,t4508,,,,
period1,sc01,t4509,,,,
period1,sc01,t4510,,,,
period1,sc01,t4511,,,,
period1,sc01,t4512,,,,
period1,sc01,t4513,,,,
period1,sc01,t4514,,,,
period1,sc01,t4515,,,,
period1,sc01,t4516,,,,
period1,sc01,t4517,,,,
period1,sc01,t4518,,,,
period1,sc01,t4519,,,,
period1,sc01,t4520,,,,
period1,sc01,t4521,,,,
period1,sc01,t4522,,,,
period1,sc01,t4523,,,,
period1,sc01,t4524,,,,
period1,sc01,t4525,,,,
period1,sc01,t4526,,,,
period1,sc01,t4527,,,,
period1,sc01,t4528,,,,
period1,sc01,t4529,,,,
period1,sc01,t4530,,,,
period1,sc01,t4531,,,,
period1,sc01,t4532,,,,
period1,sc01,t4533,,,,
period1,sc01,t4534,,,,
period1,sc01,t4535,,,,
period1,sc01,t4536,,,,
period1,sc01,t4537,,,,
period1,sc01,t4538,,,,
period1,sc01,t4539,,,,
period1,sc01,t4540,,,,
period1,sc01,t4541,,,,
period1,sc01,t4542,,,,
period1,sc01,t4543,,,,
period1,sc01,t4544,,,,
period1,sc01,t4545,,,,
period1,sc01,t4546,,,,
period1,sc01,t4547,,,,
period1,sc01,t4548,,,,
period1,sc01,t4549,,,,
period1,sc01,t4550,,,,
period1,sc01,t4551,,,,
period1,sc01,t4552,,,,
period1,sc01,t4553,,,,
period1,sc01,t4554,,,,
period1,sc01,t4555,,,,
period1,sc01,t4556,,,,
period1,sc01,t4557,,,,
period1,sc01,t4558,,,,
period1,sc01,t4559,,,,
period1,sc01,t4560,,,,
period1,sc01,t4561,,,,
period1,sc01,t4562,,,,
period1,sc01,t4563,,,,
period1,sc01,t4564,,,,
period1,sc01,t4565,,,,
period1,sc01,t4566,,,,
period1,sc01,t4567,,,,
period1,sc01,t4568,,,,
period1,sc01,t4569,,,,
period1,sc01,t4570,,,,
period1,sc01,t4571,,,,
period1,sc01,t4572,,,,
period1,sc01,t4573,,,,
period1,sc01,t4574,,,,
period1,sc01,t4575,,,,
period1,sc01,t4576,,,,
period1,sc01,t4577,,,,
period1,sc01,t4578,,,,
period1,sc01,t4579,,,,
period1,sc01,t4580,,,,
period1,sc01,t4581,,,,
period1,sc01,t4582,,,,
period1,sc01,t4583,,,,
period1,sc01,t4584,,,,
period1,sc01,t4585,,,,
period1,sc01,t4586,,,,
period1,sc01,t4587,,,,
period1,sc01,t4588,,,,
period1,sc01,t4589,,,,
period1,sc01,t4590,,,,
period1,sc01,t4591,,,,
period1,sc01,t4592,,,,
period1,sc01,t4593,,,,
period1,sc01,t4594,,,,
period1,sc01,t4595,,,,
period1,sc01,t4596,,,,
period1,sc01,t4597,,,,
period1,sc01,t4598,,,,
period1,sc01,t4599,,,,
period1,sc01,t4600,,,,
period1,sc01,t4601,,,,
period1,sc01,t4602,,,,
period1,sc01,t4603,,,,
period1,sc01,t4604,,,,
period1,sc01,t4605,,,,
period1,sc01,t4606,,,,
period1,sc01,t4607,,,,
period1,sc01,t4608,,,,
period1,sc01,t4609,,,,
period1,sc01,t4610,,,,
period1,sc01,t4611,,,,
period1,sc01,t4612,,,,
period1,sc01,t4613,,,,
period1,sc01,t4614,,,,
period1,sc01,t4615,,,,
period1,sc01,t4616,,,,
period1,sc01,t4617,,,,
period1,sc01,t4618,,,,
period1,sc01,t4619,,,,
period1,sc01,t4620,,,,
period1,sc01,t4621,,,,
period1,sc01,t4622,,,,
period1,sc01,t4623,,,,
period1,sc01,t4624,,,,
period1,sc01,t4625,,,,
period1,sc01,t4626,,,,
period1,sc01,t4627,,,,
period1,sc01,t4628,,,,
period1,sc01,t4629,,,,
period1,sc01,t4630,,,,
period1,sc01,t4631,,,,
period1,sc01,t4632,,,,
period1,sc01,t4633,,,,
period1,sc01,t4634,,,,
period1,sc01,t4635,,,,
period1,sc01,t4636,,,,
period1,sc01,t4637,,,,
period1,sc01,t4638,,,,
period1,sc01,t4639,,,,
period1,sc01,t4640,,,,
period1,sc01,t4641,,,,
period1,sc01,t4642,,,,
period1,sc01,t4643,,,,
period1,sc01,t4644,,,,
period1,sc01,t4645,,,,
period1,sc01,t4646,,,,
period1,sc01,t4647,,,,
period1,sc01,t4648,,,,
period1,sc01,t4649,,,,
period1,sc01,t4650,,,,
period1,sc01,t4651,,,,
period1,sc01,t4652,,,,
period1,sc01,t4653,,,,
period1,sc01,t4654,,,,
period1,sc01,t4655,,,,
period1,sc01,t4656,,,,
period1,sc01,t4657,,,,
period1,sc01,t4658,,,,
period1,sc01,t4659,,,,
period1,sc01,t4660,,,,
period1,sc01,t4661,,,,
period1,sc01,t4662,,,,
period1,sc01,t4663,,,,
period1,sc01,t4664,,,,
period1,sc01,t4665,,,,
period1,sc01,t4666,,,,
period1,sc01,t4667,,,,
period1,sc01,t4668,,,,
period1,sc01,t4669,,,,
period1,sc01,t4670,,,,
period1,sc01,t4671,,,,
period1,sc01,t4672,,,,
period1,sc01,t4673,,,,
period1,sc01,t4674,,,,
period1,sc01,t4675,,,,
period1,sc01,t4676,,,,
period1,sc01,t4677,,,,
period1,sc01,t4678,,,,
period1,sc01,t4679,,,,
period1,sc01,t4680,,,,
period1,sc01,t4681,,,,
period1,sc01,t4682,,,,
period1,sc01,t4683,,,,
period1,sc01,t4684,,,,
period1,sc01,t4685,,,,
period1,sc01,t4686,,,,
period1,sc01,t4687,,,,
period1,sc01,t4688,,,,
period1,sc01,t4689,,,,
period1,sc01,t4690,,,,
period1,sc01,t4691,,,,
period1,sc01,t4692,,,,
period1,sc01,t4693,,,,
period1,sc01,t4694,,,,
period1,sc01,t4695,,,,
period1,sc01,t4696,,,,
period1,sc01,t4697,,,,
period1,sc01,t4698,,,,
period1,sc01,t4699,,,,
period1,sc01,t4700,,,,
period1,sc01,t4701,,,,
period1,sc01,t4702,,,,
period1,sc01,t4703,,,,
period1,sc01,t4704,,,,
period1,sc01,t4705,,,,
period1,sc01,t4706,,,,
period1,sc01,t4707,,,,
period1,sc01,t4708,,,,
period1,sc01,t4709,,,,
period1,sc01,t4710,,,,
period1,sc01,t4711,,,,
period1,sc01,t4712,,,,
period1,sc01,t4713,,,,
period1,sc01,t4714,,,,
period1,sc01,t4715,,,,
period1,sc01,t4716,,,,
period1,sc01,t4717,,,,
period1,sc01,t4718,,,,
period1,sc01,t4719,,,,
period1,sc01,t4720,,,,
period1,sc01,t4721,,,,
period1,sc01,t4722,,,,
period1,sc01,t4723,,,,
period1,sc01,t4724,,,,
period1,sc01,t4725,,,,
period1,sc01,t4726,,,,
period1,sc01,t4727,,,,
period1,sc01,t4728,,,,
period1,sc01,t4729,,,,
period1,sc01,t4730,,,,
period1,sc01,t4731,,,,
period1,sc01,t4732,,,,
period1,sc01,t4733,,,,
period1,sc01,t4734,,,,
period1,sc01,t4735,,,,
period1,sc01,t4736,,,,
period1,sc01,t4737,,,,
period1,sc01,t4738,,,,
period1,sc01,t4739,,,,
period1,sc01,t4740,,,,
period1,sc01,t4741,,,,
period1,sc01,t4742,,,,
period1,sc01,t4743,,,,
period1,sc01,t4744,,,,
period1,sc01,t4745,,,,
period1,sc01,t4746,,,,
period1,sc01,t4747,,,,
period1,sc01,t4748,,,,
period1,sc01,t4749,,,,
period1,sc01,t4750,,,,
period1,sc01,t4751,,,,
period1,sc01,t4752,,,,
period1,sc01,t4753,,,,
period1,sc01,t4754,,,,
period1,sc01,t4755,,,,
period1,sc01,t4756,,,,
period1,sc01,t4757,,,,
period1,sc01,t4758,,,,
period1,sc01,t4759,,,,
period1,sc01,t4760,,,,
period1,sc01,t4761,,,,
period1,sc01,t4762,,,,
period1,sc01,t4763,,,,
period1,sc01,t4764,,,,
period1,sc01,t4765,,,,
period1,sc01,t4766,,,,
period1,sc01,t4767,,,,
period1,sc01,t4768,,,,
period1,sc01,t4769,,,,
period1,sc01,t4770,,,,
period1,sc01,t4771,,,,
period1,sc01,t4772,,,,
period1,sc01,t4773,,,,
period1,sc01,t4774,,,,
period1,sc01,t4775,,,,
period1,sc01,t4776,,,,
period1,sc01,t4777,,,,
period1,sc01,t4778,,,,
period1,sc01,t4779,,,,
period1,sc01,t4780,,,,
period1,sc01,t4781,,,,
period1,sc01,t4782,,,,
period1,sc01,t4783,,,,
period1,sc01,t4784,,,,
period1,sc01,t4785,,,,
period1,sc01,t4786,,,,
period1,sc01,t4787,,,,
period1,sc01,t4788,,,,
period1,sc01,t4789,,,,
period1,sc01,t4790,,,,
period1,sc01,t4791,,,,
period1,sc01,t4792,,,,
period1,sc01,t4793,,,,
period1,sc01,t4794,,,,
period1,sc01,t4795,,,,
period1,sc01,t4796,,,,
period1,sc01,t4797,,,,
period1,sc01,t4798,,,,
period1,sc01,t4799,,,,
period1,sc01,t4800,,,,
period1,sc01,t4801,,,,
period1,sc01,t4802,,,,
period1,sc01,t4803,,,,
period1,sc01,t4804,,,,
period1,sc01,t4805,,,,
period1,sc01,t4806,,,,
period1,sc01,t4807,,,,
period1,sc01,t4808,,,,
period1,sc01,t4809,,,,
period1,sc01,t4810,,,,
period1,sc01,t4811,,,,
period1,sc01,t4812,,,,
period1,sc01,t4813,,,,
period1,sc01,t4814,,,,
period1,sc01,t4815,,,,
period1,sc01,t4816,,,,
period1,sc01,t4817,,,,
period1,sc01,t4818,,,,
period1,sc01,t4819,,,,
period1,sc01,t4820,,,,
period1,sc01,t4821,,,,
period1,sc01,t4822,,,,
period1,sc01,t4823,,,,
period1,sc01,t4824,,,,
period1,sc01,t4825,,,,
period1,sc01,t4826,,,,
period1,sc01,t4827,,,,
period1,sc01,t4828,,,,
period1,sc01,t4829,,,,
period1,sc01,t4830,,,,
period1,sc01,t4831,,,,
period1,sc01,t4832,,,,
period1,sc01,t4833,,,,
period1,sc01,t4834,,,,
period1,sc01,t4835,,,,
period1,sc01,t4836,,,,
period1,sc01,t4837,,,,
period1,sc01,t4838,,,,
period1,sc01,t4839,,,,
period1,sc01,t4840,,,,
period1,sc01,t4841,,,,
period1,sc01,t4842,,,,
period1,sc01,t4843,,,,
period1,sc01,t4844,,,,
period1,sc01,t4845,,,,
period1,sc01,t4846,,,,
period1,sc01,t4847,,,,
period1,sc01,t4848,,,,
period1,sc01,t4849,,,,
period1,sc01,t4850,,,,
period1,sc01,t4851,,,,
period1,sc01,t4852,,,,
period1,sc01,t4853,,,,
period1,sc01,t4854,,,,
period1,sc01,t4855,,,,
period1,sc01,t4856,,,,
period1,sc01,t4857,,,,
period1,sc01,t4858,,,,
period1,sc01,t4859,,,,
period1,sc01,t4860,,,,
period1,sc01,t4861,,,,
period1,sc01,t4862,,,,
period1,sc01,t4863,,,,
period1,sc01,t4864,,,,
period1,sc01,t4865,,,,
period1,sc01,t4866,,,,
period1,sc01,t4867,,,,
period1,sc01,t4868,,,,
period1,sc01,t4869,,,,
period1,sc01,t4870,,,,
period1,sc01,t4871,,,,
period1,sc01,t4872,,,,
period1,sc01,t4873,,,,
period1,sc01,t4874,,,,
period1,sc01,t4875,,,,
period1,sc01,t4876,,,,
period1,sc01,t4877,,,,
period1,sc01,t4878,,,,
period1,sc01,t4879,,,,
period1,sc01,t4880,,,,
period1,sc01,t4881,,,,
period1,sc01,t4882,,,,
period1,sc01,t4883,,,,
period1,sc01,t4884,,,,
period1,sc01,t4885,,,,
period1,sc01,t4886,,,,
period1,sc01,t4887,,,,
period1,sc01,t4888,,,,
period1,sc01,t4889,,,,
period1,sc01,t4890,,,,
period1,sc01,t4891,,,,
period1,sc01,t4892,,,,
period1,sc01,t4893,,,,
period1,sc01,t4894,,,,
period1,sc01,t4895,,,,
period1,sc01,t4896,,,,
period1,sc01,t4897,,,,
period1,sc01,t4898,,,,
period1,sc01,t4899,,,,
period1,sc01,t4900,,,,
period1,sc01,t4901,,,,
period1,sc01,t4902,,,,
period1,sc01,t4903,,,,
period1,sc01,t4904,,,,
period1,sc01,t4905,,,,
period1,sc01,t4906,,,,
period1,sc01,t4907,,,,
period1,sc01,t4908,,,,
period1,sc01,t4909,,,,
period1,sc01,t4910,,,,
period1,sc01,t4911,,,,
period1,sc01,t4912,,,,
period1,sc01,t4913,,,,
period1,sc01,t4914,,,,
period1,sc01,t4915,,,,
period1,sc01,t4916,,,,
period1,sc01,t4917,,,,
period1,sc01,t4918,,,,
period1,sc01,t4919,,,,
period1,sc01,t4920,,,,
period1,sc01,t4921,,,,
period1,sc01,t4922,,,,
period1,sc01,t4923,,,,
period1,sc01,t4924,,,,
period1,sc01,t4925,,,,
period1,sc01,t4926,,,,
period1,sc01,t4927,,,,
period1,sc01,t4928,,,,
period1,sc01,t4929,,,,
period1,sc01,t4930,,,,
period1,sc01,t4931,,,,
period1,sc01,t4932,,,,
period1,sc01,t4933,,,,
period1,sc01,t4934,,,,
period1,sc01,t4935,,,,
period1,sc01,t4936,,,,
period1,sc01,t4937,,,,
period1,sc01,t4938,,,,
period1,sc01,t4939,,,,
period1,sc01,t4940,,,,
period1,sc01,t4941,,,,
period1,sc01,t4942,,,,
period1,sc01,t4943,,,,
period1,sc01,t4944,,,,
period1,sc01,t4945,,,,
period1,sc01,t4946,,,,
period1,sc01,t4947,,,,
period1,sc01,t4948,,,,
period1,sc01,t4949,,,,
period1,sc01,t4950,,,,
period1,sc01,t4951,,,,
period1,sc01,t4952,,,,
period1,sc01,t4953,,,,
period1,sc01,t4954,,,,
period1,sc01,t4955,,,,
period1,sc01,t4956,,,,
period1,sc01,t4957,,,,
period1,sc01,t4958,,,,
period1,sc01,t4959,,,,
period1,sc01,t4960,,,,
period1,sc01,t4961,,,,
period1,sc01,t4962,,,,
period1,sc01,t4963,,,,
period1,sc01,t4964,,,,
period1,sc01,t4965,,,,
period1,sc01,t4966,,,,
period1,sc01,t4967,,,,
period1,sc01,t4968,,,,
period1,sc01,t4969,,,, 0.001 
period1,sc01,t4970,,,, 0 
period1,sc01,t4971,,,, 19.0312886816909 
period1,sc01,t4972,,,, 19.0312886816909 
period1,sc01,t4973,,,, 19.0312886816909 
period1,sc01,t4974,,,, 19.0312886816909 
period1,sc01,t4975,,,, 19.0312886816909 
period1,sc01,t4976,,,, 86.1672092112674 
period1,sc01,t4977,,,, 176.167209211267 
period1,sc01,t4978,,,, 176.167209211266 
period1,sc01,t4979,,,, 176.167209211267 
period1,sc01,t4980,,,, 176.167209211267 
period1,sc01,t4981,,,, 176.167209211267 
period1,sc01,t4982,,,, 176.167209211267 
period1,sc01,t4983,,,, 176.167209211267 
period1,sc01,t4984,,,, 176.167209211267 
period1,sc01,t4985,,,, 176.167209211267 
period1,sc01,t4986,,,, 176.167209211267 
period1,sc01,t4987,,,, 176.167209211267 
period1,sc01,t4988,,,, 176.167209211267 
period1,sc01,t4989,,,, 176.167209211267 
period1,sc01,t4990,,,, 176.167209211267 
period1,sc01,t4991,,,, 176.167209211267 
period1,sc01,t4992,,,, 176.167209211267 
period1,sc01,t4993,,,, 86.1672092112674 
period1,sc01,t4994,,,, 176.167209211267 
period1,sc01,t4995,,,, 176.167209211267 
period1,sc01,t4996,,,, 176.167209211267 
period1,sc01,t4997,,,, 86.1672092112674 
period1,sc01,t4998,,,, 176.167209211267 
period1,sc01,t4999,,,, 176.167209211267 
period1,sc01,t5000,,,, 86.1672092112674 
period1,sc01,t5001,,,, 176.167209211267 
period1,sc01,t5002,,,, 176.167209211267 
period1,sc01,t5003,,,, 86.1672092112674 
period1,sc01,t5004,,,, 176.167209211267 
period1,sc01,t5005,,,, 176.167209211267 
period1,sc01,t5006,,,, 86.1672092112674 
period1,sc01,t5007,,,, 176.167209211267 
period1,sc01,t5008,,,, 96.832331921571 
period1,sc01,t5009,,,, 86.1672092112674 
period1,sc01,t5010,,,, 176.167209211267 
period1,sc01,t5011,,,, 133.03411925891 
period1,sc01,t5012,,,, 63.0581984455945 
period1,sc01,t5013,,,, 63.0581984455945 
period1,sc01,t5014,,,, 63.0581984455945 
period1,sc01,t5015,,,, 63.0581984455945 
period1,sc01,t5016,,,, 63.0581984455945 
period1,sc01,t5017,,,, 63.0581984455953 
period1,sc01,t5018,,,, 63.0581984455945 
period1,sc01,t5019,,,, 63.0581984455945 
period1,sc01,t5020,,,, 63.0581984455945 
period1,sc01,t5021,,,, 63.0581984455945 
period1,sc01,t5022,,,, 63.0581984455945 
period1,sc01,t5023,,,, 63.0581984455945 
period1,sc01,t5024,,,, 71.991517353788 
period1,sc01,t5025,,,, 160.301242784989 
period1,sc01,t5026,,,, 213.343825850851 
period1,sc01,t5027,,,, 213.343825850851 
period1,sc01,t5028,,,, 213.343825850851 
period1,sc01,t5029,,,, 213.343825850851 
period1,sc01,t5030,,,, 213.343825850851 
period1,sc01,t5031,,,, 213.343825850851 
period1,sc01,t5032,,,, 213.343825850851 
period1,sc01,t5033,,,, 213.343825850851 
period1,sc01,t5034,,,, 189.988293009204 
period1,sc01,t5035,,,, 118.843490936983 
period1,sc01,t5036,,,, 62.1434919978116 
period1,sc01,t5037,,,, 62.1434919978116 
period1,sc01,t5038,,,, 62.1434919978116 
period1,sc01,t5039,,,, 62.1434919978116 
period1,sc01,t5040,,,, 62.1434919978116 
period1,sc01,t5041,,,, 62.1434919978122 
period1,sc01,t5042,,,, 62.1434919978116 
period1,sc01,t5043,,,, 62.1434919978116 
period1,sc01,t5044,,,, 62.1434919978116 
period1,sc01,t5045,,,, 62.1434919978116 
period1,sc01,t5046,,,, 62.1434919978116 
period1,sc01,t5047,,,, 62.1434919978116 
period1,sc01,t5048,,,, 152.143491997811 
period1,sc01,t5049,,,, 168.943407435454 
period1,sc01,t5050,,,, 191.333475987727 
period1,sc01,t5051,,,, 209.119498162649 
period1,sc01,t5052,,,, 209.119498162649 
period1,sc01,t5053,,,, 209.119498162649 
period1,sc01,t5054,,,, 209.119498162649 
period1,sc01,t5055,,,, 209.119498162649 
period1,sc01,t5056,,,, 209.119498162649 
period1,sc01,t5057,,,, 209.119498162649 
period1,sc01,t5058,,,, 181.68517383526 
period1,sc01,t5059,,,, 104.733368496577 
period1,sc01,t5060,,,, 60.4640302247883 
period1,sc01,t5061,,,, 60.4640302247883 
period1,sc01,t5062,,,, 60.4640302247883 
period1,sc01,t5063,,,, 60.4640302247883 
period1,sc01,t5064,,,, 60.4640302247883 
period1,sc01,t5065,,,, 150.464030224788 
period1,sc01,t5066,,,, 240.464030224788 
period1,sc01,t5067,,,, 150.464030224788 
period1,sc01,t5068,,,, 60.4640302247883 
period1,sc01,t5069,,,, 60.4640302247883 
period1,sc01,t5070,,,, 60.4640302247883 
period1,sc01,t5071,,,, 60.4640302247883 
period1,sc01,t5072,,,, 60.4640302247882 
period1,sc01,t5073,,,, 150.464030224788 
period1,sc01,t5074,,,, 240.464030224788 
period1,sc01,t5075,,,, 178.615007270771 
period1,sc01,t5076,,,, 178.615007270771 
period1,sc01,t5077,,,, 178.615007270771 
period1,sc01,t5078,,,, 178.615007270771 
period1,sc01,t5079,,,, 178.615007270771 
period1,sc01,t5080,,,, 178.615007270771 
period1,sc01,t5081,,,, 175.775110082605 
period1,sc01,t5082,,,, 137.467341680434 
period1,sc01,t5083,,,, 84.4401526249705 
period1,sc01,t5084,,,, 59.1974099478952 
period1,sc01,t5085,,,, 59.1974099478952 
period1,sc01,t5086,,,, 59.1974099478952 
period1,sc01,t5087,,,, 59.1974099478952 
period1,sc01,t5088,,,, 59.1974099478952 
period1,sc01,t5089,,,, 59.1974099478952 
period1,sc01,t5090,,,, 59.1974099478952 
period1,sc01,t5091,,,, 59.1974099478952 
period1,sc01,t5092,,,, 59.1974099478952 
period1,sc01,t5093,,,, 59.1974099478952 
period1,sc01,t5094,,,, 59.1974099478952 
period1,sc01,t5095,,,, 59.1974099478952 
period1,sc01,t5096,,,, 67.7362497351889 
period1,sc01,t5097,,,, 156.610595926363 
period1,sc01,t5098,,,, 214.165253549572 
period1,sc01,t5099,,,, 214.165253549572 
period1,sc01,t5100,,,, 214.165253549572 
period1,sc01,t5101,,,, 214.165253549572 
period1,sc01,t5102,,,, 214.165253549572 
period1,sc01,t5103,,,, 214.165253549572 
period1,sc01,t5104,,,, 214.165253549572 
period1,sc01,t5105,,,, 214.165253549572 
period1,sc01,t5106,,,, 209.229104026433 
period1,sc01,t5107,,,, 129.301924319093 
period1,sc01,t5108,,,, 61.8836455922152 
period1,sc01,t5109,,,, 61.8836455922152 
period1,sc01,t5110,,,, 61.8836455922152 
period1,sc01,t5111,,,, 61.8836455922152 
period1,sc01,t5112,,,, 61.8836455922152 
period1,sc01,t5113,,,, 61.8836455922159 
period1,sc01,t5114,,,, 61.8836455922152 
period1,sc01,t5115,,,, 61.8836455922152 
period1,sc01,t5116,,,, 61.8836455922152 
period1,sc01,t5117,,,, 61.8836455922152 
period1,sc01,t5118,,,, 61.8836455922152 
period1,sc01,t5119,,,, 61.8836455922152 
period1,sc01,t5120,,,, 72.9834071937691 
period1,sc01,t5121,,,, 162.983407193769 
period1,sc01,t5122,,,, 223.423147568806 
period1,sc01,t5123,,,, 223.423147568806 
period1,sc01,t5124,,,, 223.423147568806 
period1,sc01,t5125,,,, 223.423147568806 
period1,sc01,t5126,,,, 223.423147568806 
period1,sc01,t5127,,,, 223.423147568806 
period1,sc01,t5128,,,, 223.423147568806 
period1,sc01,t5129,,,, 223.423147568806 
period1,sc01,t5130,,,, 211.842957125324 
period1,sc01,t5131,,,, 125.9204591173 
period1,sc01,t5132,,,, 121.76981329384 
period1,sc01,t5133,,,, 41.9643458077059 
period1,sc01,t5134,,,, 41.9643458077059 
period1,sc01,t5135,,,, 3.09361505782393E-04 
period1,sc01,t5136,,,, 2.55403120132169E-04 
period1,sc01,t5137,,,,
period1,sc01,t5138,,,,
period1,sc01,t5139,,,,
period1,sc01,t5140,,,,
period1,sc01,t5141,,,,
period1,sc01,t5142,,,,
period1,sc01,t5143,,,,
period1,sc01,t5144,,,,
period1,sc01,t5145,,,,
period1,sc01,t5146,,,,
period1,sc01,t5147,,,,
period1,sc01,t5148,,,,
period1,sc01,t5149,,,,
period1,sc01,t5150,,,,
period1,sc01,t5151,,,,
period1,sc01,t5152,,,,
period1,sc01,t5153,,,,
period1,sc01,t5154,,,,
period1,sc01,t5155,,,,
period1,sc01,t5156,,,,
period1,sc01,t5157,,,,
period1,sc01,t5158,,,,
period1,sc01,t5159,,,,
period1,sc01,t5160,,,,
period1,sc01,t5161,,,,
period1,sc01,t5162,,,,
period1,sc01,t5163,,,,
period1,sc01,t5164,,,,
period1,sc01,t5165,,,,
period1,sc01,t5166,,,,
period1,sc01,t5167,,,,
period1,sc01,t5168,,,,
period1,sc01,t5169,,,,
period1,sc01,t5170,,,,
period1,sc01,t5171,,,,
period1,sc01,t5172,,,,
period1,sc01,t5173,,,,
period1,sc01,t5174,,,,
period1,sc01,t5175,,,,
period1,sc01,t5176,,,,
period1,sc01,t5177,,,,
period1,sc01,t5178,,,,
period1,sc01,t5179,,,,
period1,sc01,t5180,,,,
period1,sc01,t5181,,,,
period1,sc01,t5182,,,,
period1,sc01,t5183,,,,
period1,sc01,t5184,,,,
period1,sc01,t5185,,,,
period1,sc01,t5186,,,,
period1,sc01,t5187,,,,
period1,sc01,t5188,,,,
period1,sc01,t5189,,,,
period1,sc01,t5190,,,,
period1,sc01,t5191,,,,
period1,sc01,t5192,,,,
period1,sc01,t5193,,,,
period1,sc01,t5194,,,,
period1,sc01,t5195,,,,
period1,sc01,t5196,,,,
period1,sc01,t5197,,,,
period1,sc01,t5198,,,,
period1,sc01,t5199,,,,
period1,sc01,t5200,,,,
period1,sc01,t5201,,,,
period1,sc01,t5202,,,,
period1,sc01,t5203,,,,
period1,sc01,t5204,,,,
period1,sc01,t5205,,,,
period1,sc01,t5206,,,,
period1,sc01,t5207,,,,
period1,sc01,t5208,,,,
period1,sc01,t5209,,,,
period1,sc01,t5210,,,,
period1,sc01,t5211,,,,
period1,sc01,t5212,,,,
period1,sc01,t5213,,,,
period1,sc01,t5214,,,,
period1,sc01,t5215,,,,
period1,sc01,t5216,,,,
period1,sc01,t5217,,,,
period1,sc01,t5218,,,,
period1,sc01,t5219,,,,
period1,sc01,t5220,,,,
period1,sc01,t5221,,,,
period1,sc01,t5222,,,,
period1,sc01,t5223,,,,
period1,sc01,t5224,,,,
period1,sc01,t5225,,,,
period1,sc01,t5226,,,,
period1,sc01,t5227,,,,
period1,sc01,t5228,,,,
period1,sc01,t5229,,,,
period1,sc01,t5230,,,,
period1,sc01,t5231,,,,
period1,sc01,t5232,,,,
period1,sc01,t5233,,,,
period1,sc01,t5234,,,,
period1,sc01,t5235,,,,
period1,sc01,t5236,,,,
period1,sc01,t5237,,,,
period1,sc01,t5238,,,,
period1,sc01,t5239,,,,
period1,sc01,t5240,,,,
period1,sc01,t5241,,,,
period1,sc01,t5242,,,,
period1,sc01,t5243,,,,
period1,sc01,t5244,,,,
period1,sc01,t5245,,,,
period1,sc01,t5246,,,,
period1,sc01,t5247,,,,
period1,sc01,t5248,,,,
period1,sc01,t5249,,,,
period1,sc01,t5250,,,,
period1,sc01,t5251,,,,
period1,sc01,t5252,,,,
period1,sc01,t5253,,,,
period1,sc01,t5254,,,,
period1,sc01,t5255,,,,
period1,sc01,t5256,,,,
period1,sc01,t5257,,,,
period1,sc01,t5258,,,,
period1,sc01,t5259,,,,
period1,sc01,t5260,,,,
period1,sc01,t5261,,,,
period1,sc01,t5262,,,,
period1,sc01,t5263,,,,
period1,sc01,t5264,,,,
period1,sc01,t5265,,,,
period1,sc01,t5266,,,,
period1,sc01,t5267,,,,
period1,sc01,t5268,,,,
period1,sc01,t5269,,,,
period1,sc01,t5270,,,,
period1,sc01,t5271,,,,
period1,sc01,t5272,,,,
period1,sc01,t5273,,,,
period1,sc01,t5274,,,,
period1,sc01,t5275,,,,
period1,sc01,t5276,,,,
period1,sc01,t5277,,,,
period1,sc01,t5278,,,,
period1,sc01,t5279,,,,
period1,sc01,t5280,,,,
period1,sc01,t5281,,,,
period1,sc01,t5282,,,,
period1,sc01,t5283,,,,
period1,sc01,t5284,,,,
period1,sc01,t5285,,,,
period1,sc01,t5286,,,,
period1,sc01,t5287,,,,
period1,sc01,t5288,,,,
period1,sc01,t5289,,,,
period1,sc01,t5290,,,,
period1,sc01,t5291,,,,
period1,sc01,t5292,,,,
period1,sc01,t5293,,,,
period1,sc01,t5294,,,,
period1,sc01,t5295,,,,
period1,sc01,t5296,,,,
period1,sc01,t5297,,,,
period1,sc01,t5298,,,,
period1,sc01,t5299,,,,
period1,sc01,t5300,,,,
period1,sc01,t5301,,,,
period1,sc01,t5302,,,,
period1,sc01,t5303,,,,
period1,sc01,t5304,,,,
period1,sc01,t5305,,,,
period1,sc01,t5306,,,,
period1,sc01,t5307,,,,
period1,sc01,t5308,,,,
period1,sc01,t5309,,,,
period1,sc01,t5310,,,,
period1,sc01,t5311,,,,
period1,sc01,t5312,,,,
period1,sc01,t5313,,,,
period1,sc01,t5314,,,,
period1,sc01,t5315,,,,
period1,sc01,t5316,,,,
period1,sc01,t5317,,,,
period1,sc01,t5318,,,,
period1,sc01,t5319,,,,
period1,sc01,t5320,,,,
period1,sc01,t5321,,,,
period1,sc01,t5322,,,,
period1,sc01,t5323,,,,
period1,sc01,t5324,,,,
period1,sc01,t5325,,,,
period1,sc01,t5326,,,,
period1,sc01,t5327,,,,
period1,sc01,t5328,,,,
period1,sc01,t5329,,,,
period1,sc01,t5330,,,,
period1,sc01,t5331,,,,
period1,sc01,t5332,,,,
period1,sc01,t5333,,,,
period1,sc01,t5334,,,,
period1,sc01,t5335,,,,
period1,sc01,t5336,,,,
period1,sc01,t5337,,,,
period1,sc01,t5338,,,,
period1,sc01,t5339,,,,
period1,sc01,t5340,,,,
period1,sc01,t5341,,,,
period1,sc01,t5342,,,,
period1,sc01,t5343,,,,
