,,,Node1,Node2,Node3,Node4
period1,sc01,t4471, 80 , 80 ,,
period1,sc01,t4472, 80 , 80 ,,
period1,sc01,t4473, 80 , 80 ,,
period1,sc01,t4474, 80 , 80 ,,
period1,sc01,t4475, 80 , 80 ,,
period1,sc01,t4476, 80 , 80 ,,
period1,sc01,t4477, 80 , 80 ,,
period1,sc01,t4478, 80 , 80 ,,
period1,sc01,t4479, 80 , 80 ,,
period1,sc01,t4480, 80 , 80 ,,
period1,sc01,t4481, 80 , 80 ,,
period1,sc01,t4482, 80 , 80 ,,
period1,sc01,t4483, 80 , 80 ,,
period1,sc01,t4484, 80 , 80 ,,
period1,sc01,t4485, 80 , 80 ,,
period1,sc01,t4486, 80 , 80 ,,
period1,sc01,t4487, 80 , 80 ,,
period1,sc01,t4488, 80 , 80 ,,
period1,sc01,t4489, 80 , 80 ,,
period1,sc01,t4490, 80 , 80 ,,
period1,sc01,t4491, 80 , 80 ,,
period1,sc01,t4492, 80 , 80 ,,
period1,sc01,t4493, 80 , 80 ,,
period1,sc01,t4494, 80 , 80 ,,
period1,sc01,t4495, 80 , 80 ,,
period1,sc01,t4496, 80 , 80 ,,
period1,sc01,t4497, 80 , 80 ,,
period1,sc01,t4498, 80 , 80 ,,
period1,sc01,t4499, 80 , 80 ,,
period1,sc01,t4500, 80 , 80 ,,
period1,sc01,t4501, 80 , 80 ,,
period1,sc01,t4502, 80 , 80 ,,
period1,sc01,t4503, 80 , 80 ,,
period1,sc01,t4504, 80 , 80 ,,
period1,sc01,t4505, 80 , 80 ,,
period1,sc01,t4506, 80 , 80 ,,
period1,sc01,t4507, 80 , 80 ,,
period1,sc01,t4508, 80 , 80 ,,
period1,sc01,t4509, 80 , 80 ,,
period1,sc01,t4510, 80 , 80 ,,
period1,sc01,t4511, 80 , 80 ,,
period1,sc01,t4512, 80 , 80 ,,
period1,sc01,t4513, 80 , 80 ,,
period1,sc01,t4514, 80 , 80 ,,
period1,sc01,t4515, 80 , 80 ,,
period1,sc01,t4516, 80 , 80 ,,
period1,sc01,t4517, 80 , 80 ,,
period1,sc01,t4518, 80 , 80 ,,
period1,sc01,t4519, 80 , 80 ,,
period1,sc01,t4520, 80 , 80 ,,
period1,sc01,t4521, 80 , 80 ,,
period1,sc01,t4522, 80 , 80 ,,
period1,sc01,t4523, 80 , 80 ,,
period1,sc01,t4524, 80 , 80 ,,
period1,sc01,t4525, 80 , 80 ,,
period1,sc01,t4526, 80 , 80 ,,
period1,sc01,t4527, 80 , 80 ,,
period1,sc01,t4528, 80 , 80 ,,
period1,sc01,t4529, 80 , 80 ,,
period1,sc01,t4530, 80 , 80 ,,
period1,sc01,t4531, 80 , 80 ,,
period1,sc01,t4532, 80 , 80 ,,
period1,sc01,t4533, 80 , 80 ,,
period1,sc01,t4534, 80 , 80 ,,
period1,sc01,t4535, 80 , 80 ,,
period1,sc01,t4536, 80 , 80 ,,
period1,sc01,t4537, 80 , 80 ,,
period1,sc01,t4538, 80 , 80 ,,
period1,sc01,t4539, 80 , 80 ,,
period1,sc01,t4540, 80 , 80 ,,
period1,sc01,t4541, 80 , 80 ,,
period1,sc01,t4542, 80 , 80 ,,
period1,sc01,t4543, 80 , 80 ,,
period1,sc01,t4544, 80 , 80 ,,
period1,sc01,t4545, 80 , 80 ,,
period1,sc01,t4546, 80 , 80 ,,
period1,sc01,t4547, 80 , 80 ,,
period1,sc01,t4548, 80 , 80 ,,
period1,sc01,t4549, 80 , 80 ,,
period1,sc01,t4550, 80 , 80 ,,
period1,sc01,t4551, 80 , 80 ,,
period1,sc01,t4552, 80 , 80 ,,
period1,sc01,t4553, 80 , 80 ,,
period1,sc01,t4554, 80 , 80 ,,
period1,sc01,t4555, 80 , 80 ,,
period1,sc01,t4556, 80 , 80 ,,
period1,sc01,t4557, 80 , 80 ,,
period1,sc01,t4558, 80 , 80 ,,
period1,sc01,t4559, 80 , 80 ,,
period1,sc01,t4560, 80 , 80 ,,
period1,sc01,t4561, 80 , 80 ,,
period1,sc01,t4562, 80 , 80 ,,
period1,sc01,t4563, 80 , 80 ,,
period1,sc01,t4564, 80 , 80 ,,
period1,sc01,t4565, 80 , 80 ,,
period1,sc01,t4566, 80 , 80 ,,
period1,sc01,t4567, 80 , 80 ,,
period1,sc01,t4568, 80 , 80 ,,
period1,sc01,t4569, 80 , 80 ,,
period1,sc01,t4570, 80 , 80 ,,
period1,sc01,t4571, 80 , 80 ,,
period1,sc01,t4572, 80 , 80 ,,
period1,sc01,t4573, 80 , 80 ,,
period1,sc01,t4574, 80 , 80 ,,
period1,sc01,t4575, 80 , 80 ,,
period1,sc01,t4576, 80 , 80 ,,
period1,sc01,t4577, 80 , 80 ,,
period1,sc01,t4578, 80 , 80 ,,
period1,sc01,t4579, 80 , 80 ,,
period1,sc01,t4580, 80 , 80 ,,
period1,sc01,t4581, 80 , 80 ,,
period1,sc01,t4582, 80 , 80 ,,
period1,sc01,t4583, 80 , 80 ,,
period1,sc01,t4584, 80 , 80 ,,
period1,sc01,t4585, 80 , 80 ,,
period1,sc01,t4586, 80 , 80 ,,
period1,sc01,t4587, 80 , 80 ,,
period1,sc01,t4588, 80 , 80 ,,
period1,sc01,t4589, 80 , 80 ,,
period1,sc01,t4590, 80 , 80 ,,
period1,sc01,t4591, 80 , 80 ,,
period1,sc01,t4592, 80 , 80 ,,
period1,sc01,t4593, 80 , 80 ,,
period1,sc01,t4594, 80 , 80 ,,
period1,sc01,t4595, 80 , 80 ,,
period1,sc01,t4596, 80 , 80 ,,
period1,sc01,t4597, 80 , 80 ,,
period1,sc01,t4598, 80 , 80 ,,
period1,sc01,t4599, 80 , 80 ,,
period1,sc01,t4600, 80 , 80 ,,
period1,sc01,t4601, 80 , 80 ,,
period1,sc01,t4602, 80 , 80 ,,
period1,sc01,t4603, 80 , 80 ,,
period1,sc01,t4604, 80 , 80 ,,
period1,sc01,t4605, 80 , 80 ,,
period1,sc01,t4606, 80 , 80 ,,
period1,sc01,t4607, 80 , 80 ,,
period1,sc01,t4608, 80 , 80 ,,
period1,sc01,t4609, 80 , 80 ,,
period1,sc01,t4610, 80 , 80 ,,
period1,sc01,t4611, 80 , 80 ,,
period1,sc01,t4612, 80 , 80 ,,
period1,sc01,t4613, 80 , 80 ,,
period1,sc01,t4614, 80 , 80 ,,
period1,sc01,t4615, 80 , 80 ,,
period1,sc01,t4616, 80 , 80 ,,
period1,sc01,t4617, 80 , 80 ,,
period1,sc01,t4618, 80 , 80 ,,
period1,sc01,t4619, 80 , 80 ,,
period1,sc01,t4620, 80 , 80 ,,
period1,sc01,t4621, 80 , 80 ,,
period1,sc01,t4622, 80 , 80 ,,
period1,sc01,t4623, 80 , 80 ,,
period1,sc01,t4624, 80 , 80 ,,
period1,sc01,t4625, 80 , 80 ,,
period1,sc01,t4626, 80 , 80 ,,
period1,sc01,t4627, 80 , 80 ,,
period1,sc01,t4628, 80 , 80 ,,
period1,sc01,t4629, 80 , 80 ,,
period1,sc01,t4630, 80 , 80 ,,
period1,sc01,t4631, 80 , 80 ,,
period1,sc01,t4632, 80 , 80 ,,
period1,sc01,t4633, 80 , 80 ,,
period1,sc01,t4634, 80 , 80 ,,
period1,sc01,t4635, 80 , 80 ,,
period1,sc01,t4636, 80 , 80 ,,
period1,sc01,t4637, 80 , 80 ,,
period1,sc01,t4638, 80 , 80 ,,
period1,sc01,t4639, 80 , 80 ,,
period1,sc01,t4640, 80 , 80 ,,
period1,sc01,t4641, 80 , 80 ,,
period1,sc01,t4642, 80 , 80 ,,
period1,sc01,t4643, 80 , 80 ,,
period1,sc01,t4644, 80 , 80 ,,
period1,sc01,t4645, 80 , 80 ,,
period1,sc01,t4646, 80 , 80 ,,
period1,sc01,t4647, 80 , 80 ,,
period1,sc01,t4648, 80 , 80 ,,
period1,sc01,t4649, 80 , 80 ,,
period1,sc01,t4650, 80 , 80 ,,
period1,sc01,t4651, 80 , 80 ,,
period1,sc01,t4652, 80 , 80 ,,
period1,sc01,t4653, 80 , 80 ,,
period1,sc01,t4654, 80 , 80 ,,
period1,sc01,t4655, 80 , 80 ,,
period1,sc01,t4656, 80 , 80 ,,
period1,sc01,t4657, 80 , 80 ,,
period1,sc01,t4658, 80 , 80 ,,
period1,sc01,t4659, 80 , 80 ,,
period1,sc01,t4660, 80 , 80 ,,
period1,sc01,t4661, 80 , 80 ,,
period1,sc01,t4662, 80 , 80 ,,
period1,sc01,t4663, 80 , 80 ,,
period1,sc01,t4664, 80 , 80 ,,
period1,sc01,t4665, 80 , 80 ,,
period1,sc01,t4666, 80 , 80 ,,
period1,sc01,t4667, 80 , 80 ,,
period1,sc01,t4668, 80 , 80 ,,
period1,sc01,t4669, 80 , 80 ,,
period1,sc01,t4670, 80 , 80 ,,
period1,sc01,t4671, 80 , 80 ,,
period1,sc01,t4672, 80 , 80 ,,
period1,sc01,t4673, 80 , 80 ,,
period1,sc01,t4674, 80 , 80 ,,
period1,sc01,t4675, 80 , 80 ,,
period1,sc01,t4676, 80 , 80 ,,
period1,sc01,t4677, 80 , 80 ,,
period1,sc01,t4678, 80 , 80 ,,
period1,sc01,t4679, 80 , 80 ,,
period1,sc01,t4680, 80 , 80 ,,
period1,sc01,t4681, 80 , 80 ,,
period1,sc01,t4682, 80 , 80 ,,
period1,sc01,t4683, 80 , 80 ,,
period1,sc01,t4684, 80 , 80 ,,
period1,sc01,t4685, 80 , 80 ,,
period1,sc01,t4686, 80 , 80 ,,
period1,sc01,t4687, 80 , 80 ,,
period1,sc01,t4688, 80 , 80 ,,
period1,sc01,t4689, 80 , 80 ,,
period1,sc01,t4690, 80 , 80 ,,
period1,sc01,t4691, 80 , 80 ,,
period1,sc01,t4692, 80 , 80 ,,
period1,sc01,t4693, 80 , 80 ,,
period1,sc01,t4694, 80 , 80 ,,
period1,sc01,t4695, 80 , 80 ,,
period1,sc01,t4696, 80 , 80 ,,
period1,sc01,t4697, 80 , 80 ,,
period1,sc01,t4698, 80 , 80 ,,
period1,sc01,t4699, 80 , 80 ,,
period1,sc01,t4700, 80 , 80 ,,
period1,sc01,t4701, 80 , 80 ,,
period1,sc01,t4702, 80 , 80 ,,
period1,sc01,t4703, 80 , 80 ,,
period1,sc01,t4704, 80 , 80 ,,
period1,sc01,t4705, 80 , 80 ,,
period1,sc01,t4706, 80 , 80 ,,
period1,sc01,t4707, 80 , 80 ,,
period1,sc01,t4708, 80 , 80 ,,
period1,sc01,t4709, 80 , 80 ,,
period1,sc01,t4710, 80 , 80 ,,
period1,sc01,t4711, 80 , 80 ,,
period1,sc01,t4712, 80 , 80 ,,
period1,sc01,t4713, 80 , 80 ,,
period1,sc01,t4714, 80 , 80 ,,
period1,sc01,t4715, 80 , 80 ,,
period1,sc01,t4716, 80 , 80 ,,
period1,sc01,t4717, 80 , 80 ,,
period1,sc01,t4718, 80 , 80 ,,
period1,sc01,t4719, 80 , 80 ,,
period1,sc01,t4720, 80 , 80 ,,
period1,sc01,t4721, 80 , 80 ,,
period1,sc01,t4722, 80 , 80 ,,
period1,sc01,t4723, 80 , 80 ,,
period1,sc01,t4724, 80 , 80 ,,
period1,sc01,t4725, 80 , 80 ,,
period1,sc01,t4726, 80 , 80 ,,
period1,sc01,t4727, 80 , 80 ,,
period1,sc01,t4728, 80 , 80 ,,
period1,sc01,t4729, 80 , 80 ,,
period1,sc01,t4730, 80 , 80 ,,
period1,sc01,t4731, 80 , 80 ,,
period1,sc01,t4732, 80 , 80 ,,
period1,sc01,t4733, 80 , 80 ,,
period1,sc01,t4734, 80 , 80 ,,
period1,sc01,t4735, 80 , 80 ,,
period1,sc01,t4736, 80 , 80 ,,
period1,sc01,t4737, 80 , 80 ,,
period1,sc01,t4738, 80 , 80 ,,
period1,sc01,t4739, 80 , 80 ,,
period1,sc01,t4740, 80 , 80 ,,
period1,sc01,t4741, 80 , 80 ,,
period1,sc01,t4742, 80 , 80 ,,
period1,sc01,t4743, 80 , 80 ,,
period1,sc01,t4744, 80 , 80 ,,
period1,sc01,t4745, 80 , 80 ,,
period1,sc01,t4746, 80 , 80 ,,
period1,sc01,t4747, 80 , 80 ,,
period1,sc01,t4748, 80 , 80 ,,
period1,sc01,t4749, 80 , 80 ,,
period1,sc01,t4750, 80 , 80 ,,
period1,sc01,t4751, 80 , 80 ,,
period1,sc01,t4752, 80 , 80 ,,
period1,sc01,t4753, 80 , 80 ,,
period1,sc01,t4754, 80 , 80 ,,
period1,sc01,t4755, 80 , 80 ,,
period1,sc01,t4756, 80 , 80 ,,
period1,sc01,t4757, 80 , 80 ,,
period1,sc01,t4758, 80 , 80 ,,
period1,sc01,t4759, 80 , 80 ,,
period1,sc01,t4760, 80 , 80 ,,
period1,sc01,t4761, 80 , 80 ,,
period1,sc01,t4762, 80 , 80 ,,
period1,sc01,t4763, 80 , 80 ,,
period1,sc01,t4764, 80 , 80 ,,
period1,sc01,t4765, 80 , 80 ,,
period1,sc01,t4766, 80 , 80 ,,
period1,sc01,t4767, 80 , 80 ,,
period1,sc01,t4768, 80 , 80 ,,
period1,sc01,t4769, 80 , 80 ,,
period1,sc01,t4770, 80 , 80 ,,
period1,sc01,t4771, 80 , 80 ,,
period1,sc01,t4772, 80 , 80 ,,
period1,sc01,t4773, 80 , 80 ,,
period1,sc01,t4774, 80 , 80 ,,
period1,sc01,t4775, 80 , 80 ,,
period1,sc01,t4776, 80 , 80 ,,
period1,sc01,t4777, 80 , 80 ,,
period1,sc01,t4778, 80 , 80 ,,
period1,sc01,t4779, 80 , 80 ,,
period1,sc01,t4780, 80 , 80 ,,
period1,sc01,t4781, 80 , 80 ,,
period1,sc01,t4782, 80 , 80 ,,
period1,sc01,t4783, 80 , 80 ,,
period1,sc01,t4784, 80 , 80 ,,
period1,sc01,t4785, 80 , 80 ,,
period1,sc01,t4786, 80 , 80 ,,
period1,sc01,t4787, 80 , 80 ,,
period1,sc01,t4788, 80 , 80 ,,
period1,sc01,t4789, 80 , 80 ,,
period1,sc01,t4790, 80 , 80 ,,
period1,sc01,t4791, 80 , 80 ,,
period1,sc01,t4792, 80 , 80 ,,
period1,sc01,t4793, 80 , 80 ,,
period1,sc01,t4794, 80 , 80 ,,
period1,sc01,t4795, 80 , 80 ,,
period1,sc01,t4796, 80 , 80 ,,
period1,sc01,t4797, 80 , 80 ,,
period1,sc01,t4798, 80 , 80 ,,
period1,sc01,t4799, 80 , 80 ,,
period1,sc01,t4800, 80 , 80 ,,
period1,sc01,t4801, 80 , 80 ,,
period1,sc01,t4802, 80 , 80 ,,
period1,sc01,t4803, 80 , 80 ,,
period1,sc01,t4804, 80 , 80 ,,
period1,sc01,t4805, 80 , 80 ,,
period1,sc01,t4806, 80 , 80 ,,
period1,sc01,t4807, 80 , 80 ,,
period1,sc01,t4808, 80 , 80 ,,
period1,sc01,t4809, 80 , 80 ,,
period1,sc01,t4810, 80 , 80 ,,
period1,sc01,t4811, 80 , 80 ,,
period1,sc01,t4812, 80 , 80 ,,
period1,sc01,t4813, 80 , 80 ,,
period1,sc01,t4814, 80 , 80 ,,
period1,sc01,t4815, 80 , 80 ,,
period1,sc01,t4816, 80 , 80 ,,
period1,sc01,t4817, 80 , 80 ,,
period1,sc01,t4818, 80 , 80 ,,
period1,sc01,t4819, 80 , 80 ,,
period1,sc01,t4820, 80 , 80 ,,
period1,sc01,t4821, 80 , 80 ,,
period1,sc01,t4822, 80 , 80 ,,
period1,sc01,t4823, 80 , 80 ,,
period1,sc01,t4824, 80 , 80 ,,
period1,sc01,t4825, 80 , 80 ,,
period1,sc01,t4826, 80 , 80 ,,
period1,sc01,t4827, 80 , 80 ,,
period1,sc01,t4828, 80 , 80 ,,
period1,sc01,t4829, 80 , 80 ,,
period1,sc01,t4830, 80 , 80 ,,
period1,sc01,t4831, 80 , 80 ,,
period1,sc01,t4832, 80 , 80 ,,
period1,sc01,t4833, 80 , 80 ,,
period1,sc01,t4834, 80 , 80 ,,
period1,sc01,t4835, 80 , 80 ,,
period1,sc01,t4836, 80 , 80 ,,
period1,sc01,t4837, 80 , 80 ,,
period1,sc01,t4838, 80 , 80 ,,
period1,sc01,t4839, 80 , 80 ,,
period1,sc01,t4840, 80 , 80 ,,
period1,sc01,t4841, 80 , 80 ,,
period1,sc01,t4842, 80 , 80 ,,
period1,sc01,t4843, 80 , 80 ,,
period1,sc01,t4844, 80 , 80 ,,
period1,sc01,t4845, 80 , 80 ,,
period1,sc01,t4846, 80 , 80 ,,
period1,sc01,t4847, 80 , 80 ,,
period1,sc01,t4848, 80 , 80 ,,
period1,sc01,t4849, 80 , 80 ,,
period1,sc01,t4850, 80 , 80 ,,
period1,sc01,t4851, 80 , 80 ,,
period1,sc01,t4852, 80 , 80 ,,
period1,sc01,t4853, 80 , 80 ,,
period1,sc01,t4854, 80 , 80 ,,
period1,sc01,t4855, 80 , 80 ,,
period1,sc01,t4856, 80 , 80 ,,
period1,sc01,t4857, 80 , 80 ,,
period1,sc01,t4858, 80 , 80 ,,
period1,sc01,t4859, 80 , 80 ,,
period1,sc01,t4860, 80 , 80 ,,
period1,sc01,t4861, 80 , 80 ,,
period1,sc01,t4862, 80 , 80 ,,
period1,sc01,t4863, 80 , 80 ,,
period1,sc01,t4864, 80 , 80 ,,
period1,sc01,t4865, 80 , 80 ,,
period1,sc01,t4866, 80 , 80 ,,
period1,sc01,t4867, 80 , 80 ,,
period1,sc01,t4868, 80 , 80 ,,
period1,sc01,t4869, 80 , 80 ,,
period1,sc01,t4870, 80 , 80 ,,
period1,sc01,t4871, 80 , 80 ,,
period1,sc01,t4872, 80 , 80 ,,
period1,sc01,t4873, 80 , 80 ,,
period1,sc01,t4874, 80 , 80 ,,
period1,sc01,t4875, 80 , 80 ,,
period1,sc01,t4876, 80 , 80 ,,
period1,sc01,t4877, 80 , 80 ,,
period1,sc01,t4878, 80 , 80 ,,
period1,sc01,t4879, 80 , 80 ,,
period1,sc01,t4880, 80 , 80 ,,
period1,sc01,t4881, 80 , 80 ,,
period1,sc01,t4882, 80 , 80 ,,
period1,sc01,t4883, 80 , 80 ,,
period1,sc01,t4884, 80 , 80 ,,
period1,sc01,t4885, 80 , 80 ,,
period1,sc01,t4886, 80 , 80 ,,
period1,sc01,t4887, 80 , 80 ,,
period1,sc01,t4888, 80 , 80 ,,
period1,sc01,t4889, 80 , 80 ,,
period1,sc01,t4890, 80 , 80 ,,
period1,sc01,t4891, 80 , 80 ,,
period1,sc01,t4892, 80 , 80 ,,
period1,sc01,t4893, 80 , 80 ,,
period1,sc01,t4894, 80 , 80 ,,
period1,sc01,t4895, 80 , 80 ,,
period1,sc01,t4896, 80 , 80 ,,
period1,sc01,t4897, 80 , 80 ,,
period1,sc01,t4898, 80 , 80 ,,
period1,sc01,t4899, 80 , 80 ,,
period1,sc01,t4900, 80 , 80 ,,
period1,sc01,t4901, 80 , 80 ,,
period1,sc01,t4902, 80 , 80 ,,
period1,sc01,t4903, 80 , 80 ,,
period1,sc01,t4904, 80 , 80 ,,
period1,sc01,t4905, 80 , 80 ,,
period1,sc01,t4906, 80 , 80 ,,
period1,sc01,t4907, 80 , 80 ,,
period1,sc01,t4908, 80 , 80 ,,
period1,sc01,t4909, 80 , 80 ,,
period1,sc01,t4910, 80 , 80 ,,
period1,sc01,t4911, 80 , 80 ,,
period1,sc01,t4912, 80 , 80 ,,
period1,sc01,t4913, 80 , 80 ,,
period1,sc01,t4914, 80 , 80 ,,
period1,sc01,t4915, 80 , 80 ,,
period1,sc01,t4916, 80 , 80 ,,
period1,sc01,t4917, 80 , 80 ,,
period1,sc01,t4918, 80 , 80 ,,
period1,sc01,t4919, 80 , 80 ,,
period1,sc01,t4920, 80 , 80 ,,
period1,sc01,t4921, 80 , 80 ,,
period1,sc01,t4922, 80 , 80 ,,
period1,sc01,t4923, 80 , 80 ,,
period1,sc01,t4924, 80 , 80 ,,
period1,sc01,t4925, 80 , 80 ,,
period1,sc01,t4926, 80 , 80 ,,
period1,sc01,t4927, 80 , 80 ,,
period1,sc01,t4928, 80 , 80 ,,
period1,sc01,t4929, 80 , 80 ,,
period1,sc01,t4930, 80 , 80 ,,
period1,sc01,t4931, 80 , 80 ,,
period1,sc01,t4932, 80 , 80 ,,
period1,sc01,t4933, 80 , 80 ,,
period1,sc01,t4934, 80 , 80 ,,
period1,sc01,t4935, 80 , 80 ,,
period1,sc01,t4936, 80 , 80 ,,
period1,sc01,t4937, 80 , 80 ,,
period1,sc01,t4938, 80 , 80 ,,
period1,sc01,t4939, 80 , 80 ,,
period1,sc01,t4940, 80 , 80 ,,
period1,sc01,t4941, 80 , 80 ,,
period1,sc01,t4942, 80 , 80 ,,
period1,sc01,t4943, 80 , 80 ,,
period1,sc01,t4944, 80 , 80 ,,
period1,sc01,t4945, 80 , 80 ,,
period1,sc01,t4946, 80 , 80 ,,
period1,sc01,t4947, 80 , 80 ,,
period1,sc01,t4948, 80 , 80 ,,
period1,sc01,t4949, 80 , 80 ,,
period1,sc01,t4950, 80 , 80 ,,
period1,sc01,t4951, 80 , 80 ,,
period1,sc01,t4952, 80 , 80 ,,
period1,sc01,t4953, 80 , 80 ,,
period1,sc01,t4954, 80 , 80 ,,
period1,sc01,t4955, 80 , 80 ,,
period1,sc01,t4956, 80 , 80 ,,
period1,sc01,t4957, 80 , 80 ,,
period1,sc01,t4958, 80 , 80 ,,
period1,sc01,t4959, 80 , 80 ,,
period1,sc01,t4960, 80 , 80 ,,
period1,sc01,t4961, 80 , 80 ,,
period1,sc01,t4962, 80 , 80 ,,
period1,sc01,t4963, 80 , 80 ,,
period1,sc01,t4964, 80 , 80 ,,
period1,sc01,t4965, 80 , 80 ,,
period1,sc01,t4966, 80 , 80 ,,
period1,sc01,t4967, 80 , 80 ,,
period1,sc01,t4968, 80 , 80 ,,
period1,sc01,t4969, 80 , 80 ,,
period1,sc01,t4970, 80 , 80 ,,
period1,sc01,t4971, 80 , 80 ,,
period1,sc01,t4972, 80 , 80 ,,
period1,sc01,t4973, 80 , 80 ,,
period1,sc01,t4974, 80 , 80 ,,
period1,sc01,t4975, 80 , 80 ,,
period1,sc01,t4976, 80 , 80 ,,
period1,sc01,t4977, 80 , 80 ,,
period1,sc01,t4978, 80 , 80 ,,
period1,sc01,t4979, 80 , 80 ,,
period1,sc01,t4980, 80 , 80 ,,
period1,sc01,t4981, 80 , 80 ,,
period1,sc01,t4982, 80 , 80 ,,
period1,sc01,t4983, 80 , 80 ,,
period1,sc01,t4984, 80 , 80 ,,
period1,sc01,t4985, 80 , 80 ,,
period1,sc01,t4986, 80 , 80 ,,
period1,sc01,t4987, 80 , 80 ,,
period1,sc01,t4988, 80 , 80 ,,
period1,sc01,t4989, 80 , 80 ,,
period1,sc01,t4990, 80 , 80 ,,
period1,sc01,t4991, 80 , 80 ,,
period1,sc01,t4992, 80 , 80 ,,
period1,sc01,t4993, 80 , 80 ,,
period1,sc01,t4994, 80 , 80 ,,
period1,sc01,t4995, 80 , 80 ,,
period1,sc01,t4996, 80 , 80 ,,
period1,sc01,t4997, 80 , 80 ,,
period1,sc01,t4998, 80 , 80 ,,
period1,sc01,t4999, 80 , 80 ,,
period1,sc01,t5000, 80 , 80 ,,
period1,sc01,t5001, 80 , 80 ,,
period1,sc01,t5002, 80 , 80 ,,
period1,sc01,t5003, 80 , 80 ,,
period1,sc01,t5004, 80 , 80 ,,
period1,sc01,t5005, 80 , 80 ,,
period1,sc01,t5006, 80 , 80 ,,
period1,sc01,t5007, 80 , 80 ,,
period1,sc01,t5008, 80 , 80 ,,
period1,sc01,t5009, 80 , 80 ,,
period1,sc01,t5010, 80 , 80 ,,
period1,sc01,t5011, 80 , 80 ,,
period1,sc01,t5012, 80 , 80 ,,
period1,sc01,t5013, 80 , 80 ,,
period1,sc01,t5014, 80 , 80 ,,
period1,sc01,t5015, 80 , 80 ,,
period1,sc01,t5016, 80 , 80 ,,
period1,sc01,t5017, 80 , 80 ,,
period1,sc01,t5018, 80 , 80 ,,
period1,sc01,t5019, 80 , 80 ,,
period1,sc01,t5020, 80 , 80 ,,
period1,sc01,t5021, 80 , 80 ,,
period1,sc01,t5022, 80 , 80 ,,
period1,sc01,t5023, 80 , 80 ,,
period1,sc01,t5024, 80 , 80 ,,
period1,sc01,t5025, 80 , 80 ,,
period1,sc01,t5026, 80 , 80 ,,
period1,sc01,t5027, 80 , 80 ,,
period1,sc01,t5028, 80 , 80 ,,
period1,sc01,t5029, 80 , 80 ,,
period1,sc01,t5030, 80 , 80 ,,
period1,sc01,t5031, 80 , 80 ,,
period1,sc01,t5032, 80 , 80 ,,
period1,sc01,t5033, 80 , 80 ,,
period1,sc01,t5034, 80 , 80 ,,
period1,sc01,t5035, 80 , 80 ,,
period1,sc01,t5036, 80 , 80 ,,
period1,sc01,t5037, 80 , 80 ,,
period1,sc01,t5038, 80 , 80 ,,
period1,sc01,t5039, 80 , 80 ,,
period1,sc01,t5040, 80 , 80 ,,
period1,sc01,t5041, 80 , 80 ,,
period1,sc01,t5042, 80 , 80 ,,
period1,sc01,t5043, 80 , 80 ,,
period1,sc01,t5044, 80 , 80 ,,
period1,sc01,t5045, 80 , 80 ,,
period1,sc01,t5046, 80 , 80 ,,
period1,sc01,t5047, 80 , 80 ,,
period1,sc01,t5048, 80 , 80 ,,
period1,sc01,t5049, 80 , 80 ,,
period1,sc01,t5050, 80 , 80 ,,
period1,sc01,t5051, 80 , 80 ,,
period1,sc01,t5052, 80 , 80 ,,
period1,sc01,t5053, 80 , 80 ,,
period1,sc01,t5054, 80 , 80 ,,
period1,sc01,t5055, 80 , 80 ,,
period1,sc01,t5056, 80 , 80 ,,
period1,sc01,t5057, 80 , 80 ,,
period1,sc01,t5058, 80 , 80 ,,
period1,sc01,t5059, 80 , 80 ,,
period1,sc01,t5060, 80 , 80 ,,
period1,sc01,t5061, 80 , 80 ,,
period1,sc01,t5062, 80 , 80 ,,
period1,sc01,t5063, 80 , 80 ,,
period1,sc01,t5064, 80 , 80 ,,
period1,sc01,t5065, 80 , 80 ,,
period1,sc01,t5066, 80 , 80 ,,
period1,sc01,t5067, 80 , 80 ,,
period1,sc01,t5068, 80 , 80 ,,
period1,sc01,t5069, 80 , 80 ,,
period1,sc01,t5070, 80 , 80 ,,
period1,sc01,t5071, 80 , 80 ,,
period1,sc01,t5072, 80 , 80 ,,
period1,sc01,t5073, 80 , 80 ,,
period1,sc01,t5074, 80 , 80 ,,
period1,sc01,t5075, 80 , 80 ,,
period1,sc01,t5076, 80 , 80 ,,
period1,sc01,t5077, 80 , 80 ,,
period1,sc01,t5078, 80 , 80 ,,
period1,sc01,t5079, 80 , 80 ,,
period1,sc01,t5080, 80 , 80 ,,
period1,sc01,t5081, 80 , 80 ,,
period1,sc01,t5082, 80 , 80 ,,
period1,sc01,t5083, 80 , 80 ,,
period1,sc01,t5084, 80 , 80 ,,
period1,sc01,t5085, 80 , 80 ,,
period1,sc01,t5086, 80 , 80 ,,
period1,sc01,t5087, 80 , 80 ,,
period1,sc01,t5088, 80 , 80 ,,
period1,sc01,t5089, 80 , 80 ,,
period1,sc01,t5090, 80 , 80 ,,
period1,sc01,t5091, 80 , 80 ,,
period1,sc01,t5092, 80 , 80 ,,
period1,sc01,t5093, 80 , 80 ,,
period1,sc01,t5094, 80 , 80 ,,
period1,sc01,t5095, 80 , 80 ,,
period1,sc01,t5096, 80 , 80 ,,
period1,sc01,t5097, 80 , 80 ,,
period1,sc01,t5098, 80 , 80 ,,
period1,sc01,t5099, 80 , 80 ,,
period1,sc01,t5100, 80 , 80 ,,
period1,sc01,t5101, 80 , 80 ,,
period1,sc01,t5102, 80 , 80 ,,
period1,sc01,t5103, 80 , 80 ,,
period1,sc01,t5104, 80 , 80 ,,
period1,sc01,t5105, 80 , 80 ,,
