,,,Up_SR,Down_SR,Up_TR,Down_TR
period1,sc01,t4157, 0 , 0 ,,
period1,sc01,t4158, 0 , 0 ,,
period1,sc01,t4159, 0 , 0 ,,
period1,sc01,t4160, 0 , 0 ,,
period1,sc01,t4161, 0 , 0 ,,
period1,sc01,t4162, 0 , 0 ,,
period1,sc01,t4163, 0 , 0 ,,
period1,sc01,t4164, 0 , 0 ,,
period1,sc01,t4165, 0 , 0 ,,
period1,sc01,t4166, 0 , 0 ,,
period1,sc01,t4167, 0 , 0 ,,
period1,sc01,t4168, 0 , 0 ,,
period1,sc01,t4169, 0 , 0 ,,
period1,sc01,t4170, 0 , 0 ,,
period1,sc01,t4171, 0 , 0 ,,
period1,sc01,t4172, 0 , 0 ,,
period1,sc01,t4173, 0 , 0 ,,
period1,sc01,t4174, 0 , 0 ,,
period1,sc01,t4175, 0 , 0 ,,
period1,sc01,t4176, 0 , 0 ,,
period1,sc01,t4177, 0 , 0 ,,
period1,sc01,t4178, 0 , 0 ,,
period1,sc01,t4179, 0 , 0 ,,
period1,sc01,t4180, 0 , 0 ,,
period1,sc01,t4181, 0 , 0 ,,
period1,sc01,t4182, 0 , 0 ,,
period1,sc01,t4183, 0 , 0 ,,
period1,sc01,t4184, 0 , 0 ,,
period1,sc01,t4185, 0 , 0 ,,
period1,sc01,t4186, 0 , 0 ,,
period1,sc01,t4187, 0 , 0 ,,
period1,sc01,t4188, 0 , 0 ,,
period1,sc01,t4189, 0 , 0 ,,
period1,sc01,t4190, 0 , 0 ,,
period1,sc01,t4191, 0 , 0 ,,
period1,sc01,t4192, 0 , 0 ,,
period1,sc01,t4193, 0 , 0 ,,
period1,sc01,t4194, 0 , 0 ,,
period1,sc01,t4195, 0 , 0 ,,
period1,sc01,t4196, 0 , 0 ,,
period1,sc01,t4197, 0 , 0 ,,
period1,sc01,t4198, 0 , 0 ,,
period1,sc01,t4199, 0 , 0 ,,
period1,sc01,t4200, 0 , 0 ,,
period1,sc01,t4201, 0 , 0 ,,
period1,sc01,t4202, 0 , 0 ,,
period1,sc01,t4203, 0 , 0 ,,
period1,sc01,t4204, 0 , 0 ,,
period1,sc01,t4205, 0 , 0 ,,
period1,sc01,t4206, 0 , 0 ,,
period1,sc01,t4207, 0 , 0 ,,
period1,sc01,t4208, 0 , 0 ,,
period1,sc01,t4209, 0 , 0 ,,
period1,sc01,t4210, 0 , 0 ,,
period1,sc01,t4211, 0 , 0 ,,
period1,sc01,t4212, 0 , 0 ,,
period1,sc01,t4213, 0 , 0 ,,
period1,sc01,t4214, 0 , 0 ,,
period1,sc01,t4215, 0 , 0 ,,
period1,sc01,t4216, 0 , 0 ,,
period1,sc01,t4217, 0 , 0 ,,
period1,sc01,t4218, 0 , 0 ,,
period1,sc01,t4219, 0 , 0 ,,
period1,sc01,t4220, 0 , 0 ,,
period1,sc01,t4221, 0 , 0 ,,
period1,sc01,t4222, 0 , 0 ,,
period1,sc01,t4223, 0 , 0 ,,
period1,sc01,t4224, 0 , 0 ,,
period1,sc01,t4225, 0 , 0 ,,
period1,sc01,t4226, 0 , 0 ,,
period1,sc01,t4227, 0 , 0 ,,
period1,sc01,t4228, 0 , 0 ,,
period1,sc01,t4229, 0 , 0 ,,
period1,sc01,t4230, 0 , 0 ,,
period1,sc01,t4231, 0 , 0 ,,
period1,sc01,t4232, 0 , 0 ,,
period1,sc01,t4233, 0 , 0 ,,
period1,sc01,t4234, 0 , 0 ,,
period1,sc01,t4235, 0 , 0 ,,
period1,sc01,t4236, 0 , 0 ,,
period1,sc01,t4237, 0 , 0 ,,
period1,sc01,t4238, 0 , 0 ,,
period1,sc01,t4239, 0 , 0 ,,
period1,sc01,t4240, 0 , 0 ,,
period1,sc01,t4241, 0 , 0 ,,
period1,sc01,t4242, 0 , 0 ,,
period1,sc01,t4243, 0 , 0 ,,
period1,sc01,t4244, 0 , 0 ,,
period1,sc01,t4245, 0 , 0 ,,
period1,sc01,t4246, 0 , 0 ,,
period1,sc01,t4247, 0 , 0 ,,
period1,sc01,t4248, 0 , 0 ,,
period1,sc01,t4249, 0 , 0 ,,
period1,sc01,t4250, 0 , 0 ,,
period1,sc01,t4251, 0 , 0 ,,
period1,sc01,t4252, 0 , 0 ,,
period1,sc01,t4253, 0 , 0 ,,
period1,sc01,t4254, 0 , 0 ,,
period1,sc01,t4255, 0 , 0 ,,
period1,sc01,t4256, 0 , 0 ,,
period1,sc01,t4257, 0 , 0 ,,
period1,sc01,t4258, 0 , 0 ,,
period1,sc01,t4259, 0 , 0 ,,
period1,sc01,t4260, 0 , 0 ,,
period1,sc01,t4261, 0 , 0 ,,
period1,sc01,t4262, 0 , 0 ,,
period1,sc01,t4263, 0 , 0 ,,
period1,sc01,t4264, 0 , 0 ,,
period1,sc01,t4265, 0 , 0 ,,
period1,sc01,t4266, 0 , 0 ,,
period1,sc01,t4267, 0 , 0 ,,
period1,sc01,t4268, 0 , 0 ,,
period1,sc01,t4269, 0 , 0 ,,
period1,sc01,t4270, 0 , 0 ,,
period1,sc01,t4271, 0 , 0 ,,
period1,sc01,t4272, 0 , 0 ,,
period1,sc01,t4273, 0 , 0 ,,
period1,sc01,t4274, 0 , 0 ,,
period1,sc01,t4275, 0 , 0 ,,
period1,sc01,t4276, 0 , 0 ,,
period1,sc01,t4277, 0 , 0 ,,
period1,sc01,t4278, 0 , 0 ,,
period1,sc01,t4279, 0 , 0 ,,
period1,sc01,t4280, 0 , 0 ,,
period1,sc01,t4281, 0 , 0 ,,
period1,sc01,t4282, 0 , 0 ,,
period1,sc01,t4283, 0 , 0 ,,
period1,sc01,t4284, 0 , 0 ,,
period1,sc01,t4285, 0 , 0 ,,
period1,sc01,t4286, 0 , 0 ,,
period1,sc01,t4287, 0 , 0 ,,
period1,sc01,t4288, 0 , 0 ,,
period1,sc01,t4289, 0 , 0 ,,
period1,sc01,t4290, 0 , 0 ,,
period1,sc01,t4291, 0 , 0 ,,
period1,sc01,t4292, 0 , 0 ,,
period1,sc01,t4293, 0 , 0 ,,
period1,sc01,t4294, 0 , 0 ,,
period1,sc01,t4295, 0 , 0 ,,
period1,sc01,t4296, 0 , 0 ,,
period1,sc01,t4297, 0 , 0 ,,
period1,sc01,t4298, 0 , 0 ,,
period1,sc01,t4299, 0 , 0 ,,
period1,sc01,t4300, 0 , 0 ,,
period1,sc01,t4301, 0 , 0 ,,
period1,sc01,t4302, 0 , 0 ,,
period1,sc01,t4303, 0 , 0 ,,
period1,sc01,t4304, 0 , 0 ,,
period1,sc01,t4305, 0 , 0 ,,
period1,sc01,t4306, 0 , 0 ,,
period1,sc01,t4307, 0 , 0 ,,
period1,sc01,t4308, 0 , 0 ,,
period1,sc01,t4309, 0 , 0 ,,
period1,sc01,t4310, 0 , 0 ,,
period1,sc01,t4311, 0 , 0 ,,
period1,sc01,t4312, 0 , 0 ,,
period1,sc01,t4313, 0 , 0 ,,
period1,sc01,t4314, 0 , 0 ,,
period1,sc01,t4315, 0 , 0 ,,
period1,sc01,t4316, 0 , 0 ,,
period1,sc01,t4317, 0 , 0 ,,
period1,sc01,t4318, 0 , 0 ,,
period1,sc01,t4319, 0 , 0 ,,
period1,sc01,t4320, 0 , 0 ,,
period1,sc01,t4321, 0 , 0 ,,
period1,sc01,t4322, 0 , 0 ,,
period1,sc01,t4323, 0 , 0 ,,
period1,sc01,t4324, 0 , 0 ,,
period1,sc01,t4325, 0 , 0 ,,
period1,sc01,t4326, 0 , 0 ,,
period1,sc01,t4327, 0 , 0 ,,
period1,sc01,t4328, 0 , 0 ,,
period1,sc01,t4329, 0 , 0 ,,
period1,sc01,t4330, 0 , 0 ,,
period1,sc01,t4331, 0 , 0 ,,
period1,sc01,t4332, 0 , 0 ,,
period1,sc01,t4333, 0 , 0 ,,
period1,sc01,t4334, 0 , 0 ,,
period1,sc01,t4335, 0 , 0 ,,
period1,sc01,t4336, 0 , 0 ,,
period1,sc01,t4337, 0 , 0 ,,
period1,sc01,t4338, 0 , 0 ,,
period1,sc01,t4339, 0 , 0 ,,
period1,sc01,t4340, 0 , 0 ,,
period1,sc01,t4341, 0 , 0 ,,
period1,sc01,t4342, 0 , 0 ,,
period1,sc01,t4343, 0 , 0 ,,
period1,sc01,t4344, 0 , 0 ,,
period1,sc01,t4345, 0 , 0 ,,
period1,sc01,t4346, 0 , 0 ,,
period1,sc01,t4347, 0 , 0 ,,
period1,sc01,t4348, 0 , 0 ,,
period1,sc01,t4349, 0 , 0 ,,
period1,sc01,t4350, 0 , 0 ,,
period1,sc01,t4351, 0 , 0 ,,
period1,sc01,t4352, 0 , 0 ,,
period1,sc01,t4353, 0 , 0 ,,
period1,sc01,t4354, 0 , 0 ,,
period1,sc01,t4355, 0 , 0 ,,
period1,sc01,t4356, 0 , 0 ,,
period1,sc01,t4357, 0 , 0 ,,
period1,sc01,t4358, 0 , 0 ,,
period1,sc01,t4359, 0 , 0 ,,
period1,sc01,t4360, 0 , 0 ,,
period1,sc01,t4361, 0 , 0 ,,
period1,sc01,t4362, 0 , 0 ,,
period1,sc01,t4363, 0 , 0 ,,
period1,sc01,t4364, 0 , 0 ,,
period1,sc01,t4365, 0 , 0 ,,
period1,sc01,t4366, 0 , 0 ,,
period1,sc01,t4367, 0 , 0 ,,
period1,sc01,t4368, 0 , 0 ,,
period1,sc01,t4369, 0 , 0 ,,
period1,sc01,t4370, 0 , 0 ,,
period1,sc01,t4371, 0 , 0 ,,
period1,sc01,t4372, 0 , 0 ,,
period1,sc01,t4373, 0 , 0 ,,
period1,sc01,t4374, 0 , 0 ,,
period1,sc01,t4375, 0 , 0 ,,
period1,sc01,t4376, 0 , 0 ,,
period1,sc01,t4377, 0 , 0 ,,
period1,sc01,t4378, 0 , 0 ,,
period1,sc01,t4379, 0 , 0 ,,
period1,sc01,t4380, 0 , 0 ,,
period1,sc01,t4381, 0 , 0 ,,
period1,sc01,t4382, 0 , 0 ,,
period1,sc01,t4383, 0 , 0 ,,
period1,sc01,t4384, 0 , 0 ,,
period1,sc01,t4385, 0 , 0 ,,
period1,sc01,t4386, 0 , 0 ,,
period1,sc01,t4387, 0 , 0 ,,
period1,sc01,t4388, 0 , 0 ,,
period1,sc01,t4389, 0 , 0 ,,
period1,sc01,t4390, 0 , 0 ,,
period1,sc01,t4391, 0 , 0 ,,
period1,sc01,t4392, 0 , 0 ,,
period1,sc01,t4393, 0 , 0 ,,
period1,sc01,t4394, 0 , 0 ,,
period1,sc01,t4395, 0 , 0 ,,
period1,sc01,t4396, 0 , 0 ,,
period1,sc01,t4397, 0 , 0 ,,
period1,sc01,t4398, 0 , 0 ,,
period1,sc01,t4399, 0 , 0 ,,
period1,sc01,t4400, 0 , 0 ,,
period1,sc01,t4401, 0 , 0 ,,
period1,sc01,t4402, 0 , 0 ,,
period1,sc01,t4403, 0 , 0 ,,
period1,sc01,t4404, 0 , 0 ,,
period1,sc01,t4405, 0 , 0 ,,
period1,sc01,t4406, 0 , 0 ,,
period1,sc01,t4407, 0 , 0 ,,
period1,sc01,t4408, 0 , 0 ,,
period1,sc01,t4409, 0 , 0 ,,
period1,sc01,t4410, 0 , 0 ,,
period1,sc01,t4411, 0 , 0 ,,
period1,sc01,t4412, 0 , 0 ,,
period1,sc01,t4413, 0 , 0 ,,
period1,sc01,t4414, 0 , 0 ,,
period1,sc01,t4415, 0 , 0 ,,
period1,sc01,t4416, 0 , 0 ,,
period1,sc01,t4417, 0 , 0 ,,
period1,sc01,t4418, 0 , 0 ,,
period1,sc01,t4419, 0 , 0 ,,
period1,sc01,t4420, 0 , 0 ,,
period1,sc01,t4421, 0 , 0 ,,
period1,sc01,t4422, 0 , 0 ,,
period1,sc01,t4423, 0 , 0 ,,
period1,sc01,t4424, 0 , 0 ,,
period1,sc01,t4425, 0 , 0 ,,
period1,sc01,t4426, 0 , 0 ,,
period1,sc01,t4427, 0 , 0 ,,
period1,sc01,t4428, 0 , 0 ,,
period1,sc01,t4429, 0 , 0 ,,
period1,sc01,t4430, 0 , 0 ,,
period1,sc01,t4431, 0 , 0 ,,
period1,sc01,t4432, 0 , 0 ,,
period1,sc01,t4433, 0 , 0 ,,
period1,sc01,t4434, 0 , 0 ,,
period1,sc01,t4435, 0 , 0 ,,
period1,sc01,t4436, 0 , 0 ,,
period1,sc01,t4437, 0 , 0 ,,
period1,sc01,t4438, 0 , 0 ,,
period1,sc01,t4439, 0 , 0 ,,
period1,sc01,t4440, 0 , 0 ,,
period1,sc01,t4441, 0 , 0 ,,
period1,sc01,t4442, 0 , 0 ,,
period1,sc01,t4443, 0 , 0 ,,
period1,sc01,t4444, 0 , 0 ,,
period1,sc01,t4445, 0 , 0 ,,
period1,sc01,t4446, 0 , 0 ,,
period1,sc01,t4447, 0 , 0 ,,
period1,sc01,t4448, 0 , 0 ,,
period1,sc01,t4449, 0 , 0 ,,
period1,sc01,t4450, 0 , 0 ,,
period1,sc01,t4451, 0 , 0 ,,
period1,sc01,t4452, 0 , 0 ,,
period1,sc01,t4453, 0 , 0 ,,
period1,sc01,t4454, 0 , 0 ,,
period1,sc01,t4455, 0 , 0 ,,
period1,sc01,t4456, 0 , 0 ,,
period1,sc01,t4457, 0 , 0 ,,
period1,sc01,t4458, 0 , 0 ,,
period1,sc01,t4459, 0 , 0 ,,
period1,sc01,t4460, 0 , 0 ,,
period1,sc01,t4461, 0 , 0 ,,
period1,sc01,t4462, 0 , 0 ,,
period1,sc01,t4463, 0 , 0 ,,
period1,sc01,t4464, 0 , 0 ,,
period1,sc01,t4465, 0 , 0 ,,
period1,sc01,t4466, 0 , 0 ,,
period1,sc01,t4467, 0 , 0 ,,
period1,sc01,t4468, 0 , 0 ,,
period1,sc01,t4469, 0 , 0 ,,
period1,sc01,t4470, 0 , 0 ,,
period1,sc01,t4471, 0 , 0 ,,
period1,sc01,t4472, 0 , 0 ,,
period1,sc01,t4473, 0 , 0 ,,
period1,sc01,t4474, 0 , 0 ,,
period1,sc01,t4475, 0 , 0 ,,
period1,sc01,t4476, 0 , 0 ,,
period1,sc01,t4477, 0 , 0 ,,
period1,sc01,t4478, 0 , 0 ,,
period1,sc01,t4479, 0 , 0 ,,
period1,sc01,t4480, 0 , 0 ,,
period1,sc01,t4481, 0 , 0 ,,
period1,sc01,t4482, 0 , 0 ,,
period1,sc01,t4483, 0 , 0 ,,
period1,sc01,t4484, 0 , 0 ,,
period1,sc01,t4485, 0 , 0 ,,
period1,sc01,t4486, 0 , 0 ,,
period1,sc01,t4487, 0 , 0 ,,
period1,sc01,t4488, 0 , 0 ,,
period1,sc01,t4489, 0 , 0 ,,
period1,sc01,t4490, 0 , 0 ,,
period1,sc01,t4491, 0 , 0 ,,
period1,sc01,t4492, 0 , 0 ,,
period1,sc01,t4493, 0 , 0 ,,
period1,sc01,t4494, 0 , 0 ,,
period1,sc01,t4495, 0 , 0 ,,
period1,sc01,t4496, 0 , 0 ,,
period1,sc01,t4497, 0 , 0 ,,
period1,sc01,t4498, 0 , 0 ,,
period1,sc01,t4499, 0 , 0 ,,
period1,sc01,t4500, 0 , 0 ,,
period1,sc01,t4501, 0 , 0 ,,
period1,sc01,t4502, 0 , 0 ,,
period1,sc01,t4503, 0 , 0 ,,
period1,sc01,t4504, 0 , 0 ,,
period1,sc01,t4505, 0 , 0 ,,
period1,sc01,t4506, 0 , 0 ,,
period1,sc01,t4507, 0 , 0 ,,
period1,sc01,t4508, 0 , 0 ,,
period1,sc01,t4509, 0 , 0 ,,
period1,sc01,t4510, 0 , 0 ,,
period1,sc01,t4511, 0 , 0 ,,
period1,sc01,t4512, 0 , 0 ,,
period1,sc01,t4513, 0 , 0 ,,
period1,sc01,t4514, 0 , 0 ,,
period1,sc01,t4515, 0 , 0 ,,
period1,sc01,t4516, 0 , 0 ,,
period1,sc01,t4517, 0 , 0 ,,
period1,sc01,t4518, 0 , 0 ,,
period1,sc01,t4519, 0 , 0 ,,
period1,sc01,t4520, 0 , 0 ,,
period1,sc01,t4521, 0 , 0 ,,
period1,sc01,t4522, 0 , 0 ,,
period1,sc01,t4523, 0 , 0 ,,
period1,sc01,t4524, 0 , 0 ,,
period1,sc01,t4525, 0 , 0 ,,
period1,sc01,t4526, 0 , 0 ,,
period1,sc01,t4527, 0 , 0 ,,
period1,sc01,t4528, 0 , 0 ,,
period1,sc01,t4529, 0 , 0 ,,
period1,sc01,t4530, 0 , 0 ,,
period1,sc01,t4531, 0 , 0 ,,
period1,sc01,t4532, 0 , 0 ,,
period1,sc01,t4533, 0 , 0 ,,
period1,sc01,t4534, 0 , 0 ,,
period1,sc01,t4535, 0 , 0 ,,
period1,sc01,t4536, 0 , 0 ,,
period1,sc01,t4537, 0 , 0 ,,
period1,sc01,t4538, 0 , 0 ,,
period1,sc01,t4539, 0 , 0 ,,
period1,sc01,t4540, 0 , 0 ,,
period1,sc01,t4541, 0 , 0 ,,
period1,sc01,t4542, 0 , 0 ,,
period1,sc01,t4543, 0 , 0 ,,
period1,sc01,t4544, 0 , 0 ,,
period1,sc01,t4545, 0 , 0 ,,
period1,sc01,t4546, 0 , 0 ,,
period1,sc01,t4547, 0 , 0 ,,
period1,sc01,t4548, 0 , 0 ,,
period1,sc01,t4549, 0 , 0 ,,
period1,sc01,t4550, 0 , 0 ,,
period1,sc01,t4551, 0 , 0 ,,
period1,sc01,t4552, 0 , 0 ,,
period1,sc01,t4553, 0 , 0 ,,
period1,sc01,t4554, 0 , 0 ,,
period1,sc01,t4555, 0 , 0 ,,
period1,sc01,t4556, 0 , 0 ,,
period1,sc01,t4557, 0 , 0 ,,
period1,sc01,t4558, 0 , 0 ,,
period1,sc01,t4559, 0 , 0 ,,
period1,sc01,t4560, 0 , 0 ,,
period1,sc01,t4561, 0 , 0 ,,
period1,sc01,t4562, 0 , 0 ,,
period1,sc01,t4563, 0 , 0 ,,
period1,sc01,t4564, 0 , 0 ,,
period1,sc01,t4565, 0 , 0 ,,
period1,sc01,t4566, 0 , 0 ,,
period1,sc01,t4567, 0 , 0 ,,
period1,sc01,t4568, 0 , 0 ,,
period1,sc01,t4569, 0 , 0 ,,
period1,sc01,t4570, 0 , 0 ,,
period1,sc01,t4571, 0 , 0 ,,
period1,sc01,t4572, 0 , 0 ,,
period1,sc01,t4573, 0 , 0 ,,
period1,sc01,t4574, 0 , 0 ,,
period1,sc01,t4575, 0 , 0 ,,
period1,sc01,t4576, 0 , 0 ,,
period1,sc01,t4577, 0 , 0 ,,
period1,sc01,t4578, 0 , 0 ,,
period1,sc01,t4579, 0 , 0 ,,
period1,sc01,t4580, 0 , 0 ,,
period1,sc01,t4581, 0 , 0 ,,
period1,sc01,t4582, 0 , 0 ,,
period1,sc01,t4583, 0 , 0 ,,
period1,sc01,t4584, 0 , 0 ,,
period1,sc01,t4585, 0 , 0 ,,
period1,sc01,t4586, 0 , 0 ,,
period1,sc01,t4587, 0 , 0 ,,
period1,sc01,t4588, 0 , 0 ,,
period1,sc01,t4589, 0 , 0 ,,
period1,sc01,t4590, 0 , 0 ,,
period1,sc01,t4591, 0 , 0 ,,
period1,sc01,t4592, 0 , 0 ,,
period1,sc01,t4593, 0 , 0 ,,
period1,sc01,t4594, 0 , 0 ,,
period1,sc01,t4595, 0 , 0 ,,
period1,sc01,t4596, 0 , 0 ,,
period1,sc01,t4597, 0 , 0 ,,
period1,sc01,t4598, 0 , 0 ,,
period1,sc01,t4599, 0 , 0 ,,
period1,sc01,t4600, 0 , 0 ,,
period1,sc01,t4601, 0 , 0 ,,
period1,sc01,t4602, 0 , 0 ,,
period1,sc01,t4603, 0 , 0 ,,
period1,sc01,t4604, 0 , 0 ,,
period1,sc01,t4605, 0 , 0 ,,
period1,sc01,t4606, 0 , 0 ,,
period1,sc01,t4607, 0 , 0 ,,
period1,sc01,t4608, 0 , 0 ,,
period1,sc01,t4609, 0 , 0 ,,
period1,sc01,t4610, 0 , 0 ,,
period1,sc01,t4611, 0 , 0 ,,
period1,sc01,t4612, 0 , 0 ,,
period1,sc01,t4613, 0 , 0 ,,
period1,sc01,t4614, 0 , 0 ,,
period1,sc01,t4615, 0 , 0 ,,
period1,sc01,t4616, 0 , 0 ,,
period1,sc01,t4617, 0 , 0 ,,
period1,sc01,t4618, 0 , 0 ,,
period1,sc01,t4619, 0 , 0 ,,
period1,sc01,t4620, 0 , 0 ,,
period1,sc01,t4621, 0 , 0 ,,
period1,sc01,t4622, 0 , 0 ,,
period1,sc01,t4623, 0 , 0 ,,
period1,sc01,t4624, 0 , 0 ,,
period1,sc01,t4625, 0 , 0 ,,
period1,sc01,t4626, 0 , 0 ,,
period1,sc01,t4627, 0 , 0 ,,
period1,sc01,t4628, 0 , 0 ,,
period1,sc01,t4629, 0 , 0 ,,
period1,sc01,t4630, 0 , 0 ,,
period1,sc01,t4631, 0 , 0 ,,
period1,sc01,t4632, 0 , 0 ,,
period1,sc01,t4633, 0 , 0 ,,
period1,sc01,t4634, 0 , 0 ,,
period1,sc01,t4635, 0 , 0 ,,
period1,sc01,t4636, 0 , 0 ,,
period1,sc01,t4637, 0 , 0 ,,
period1,sc01,t4638, 0 , 0 ,,
period1,sc01,t4639, 0 , 0 ,,
period1,sc01,t4640, 0 , 0 ,,
period1,sc01,t4641, 0 , 0 ,,
period1,sc01,t4642, 0 , 0 ,,
period1,sc01,t4643, 0 , 0 ,,
period1,sc01,t4644, 0 , 0 ,,
period1,sc01,t4645, 0 , 0 ,,
period1,sc01,t4646, 0 , 0 ,,
period1,sc01,t4647, 0 , 0 ,,
period1,sc01,t4648, 0 , 0 ,,
period1,sc01,t4649, 0 , 0 ,,
period1,sc01,t4650, 0 , 0 ,,
period1,sc01,t4651, 0 , 0 ,,
period1,sc01,t4652, 0 , 0 ,,
period1,sc01,t4653, 0 , 0 ,,
period1,sc01,t4654, 0 , 0 ,,
period1,sc01,t4655, 0 , 0 ,,
period1,sc01,t4656, 0 , 0 ,,
period1,sc01,t4657, 0 , 0 ,,
period1,sc01,t4658, 0 , 0 ,,
period1,sc01,t4659, 0 , 0 ,,
period1,sc01,t4660, 0 , 0 ,,
period1,sc01,t4661, 0 , 0 ,,
period1,sc01,t4662, 0 , 0 ,,
period1,sc01,t4663, 0 , 0 ,,
period1,sc01,t4664, 0 , 0 ,,
period1,sc01,t4665, 0 , 0 ,,
period1,sc01,t4666, 0 , 0 ,,
period1,sc01,t4667, 0 , 0 ,,
period1,sc01,t4668, 0 , 0 ,,
period1,sc01,t4669, 0 , 0 ,,
period1,sc01,t4670, 0 , 0 ,,
period1,sc01,t4671, 0 , 0 ,,
period1,sc01,t4672, 0 , 0 ,,
period1,sc01,t4673, 0 , 0 ,,
period1,sc01,t4674, 0 , 0 ,,
period1,sc01,t4675, 0 , 0 ,,
period1,sc01,t4676, 0 , 0 ,,
period1,sc01,t4677, 0 , 0 ,,
period1,sc01,t4678, 0 , 0 ,,
period1,sc01,t4679, 0 , 0 ,,
period1,sc01,t4680, 0 , 0 ,,
period1,sc01,t4681, 0 , 0 ,,
period1,sc01,t4682, 0 , 0 ,,
period1,sc01,t4683, 0 , 0 ,,
period1,sc01,t4684, 0 , 0 ,,
period1,sc01,t4685, 0 , 0 ,,
period1,sc01,t4686, 0 , 0 ,,
period1,sc01,t4687, 0 , 0 ,,
period1,sc01,t4688, 0 , 0 ,,
period1,sc01,t4689, 0 , 0 ,,
period1,sc01,t4690, 0 , 0 ,,
period1,sc01,t4691, 0 , 0 ,,
period1,sc01,t4692, 0 , 0 ,,
period1,sc01,t4693, 0 , 0 ,,
period1,sc01,t4694, 0 , 0 ,,
period1,sc01,t4695, 0 , 0 ,,
period1,sc01,t4696, 0 , 0 ,,
period1,sc01,t4697, 0 , 0 ,,
period1,sc01,t4698, 0 , 0 ,,
period1,sc01,t4699, 0 , 0 ,,
period1,sc01,t4700, 0 , 0 ,,
period1,sc01,t4701, 0 , 0 ,,
period1,sc01,t4702, 0 , 0 ,,
period1,sc01,t4703, 0 , 0 ,,
period1,sc01,t4704, 0 , 0 ,,
period1,sc01,t4705, 0 , 0 ,,
period1,sc01,t4706, 0 , 0 ,,
period1,sc01,t4707, 0 , 0 ,,
period1,sc01,t4708, 0 , 0 ,,
period1,sc01,t4709, 0 , 0 ,,
period1,sc01,t4710, 0 , 0 ,,
period1,sc01,t4711, 0 , 0 ,,
period1,sc01,t4712, 0 , 0 ,,
period1,sc01,t4713, 0 , 0 ,,
period1,sc01,t4714, 0 , 0 ,,
period1,sc01,t4715, 0 , 0 ,,
period1,sc01,t4716, 0 , 0 ,,
period1,sc01,t4717, 0 , 0 ,,
period1,sc01,t4718, 0 , 0 ,,
period1,sc01,t4719, 0 , 0 ,,
period1,sc01,t4720, 0 , 0 ,,
period1,sc01,t4721, 0 , 0 ,,
period1,sc01,t4722, 0 , 0 ,,
period1,sc01,t4723, 0 , 0 ,,
period1,sc01,t4724, 0 , 0 ,,
period1,sc01,t4725, 0 , 0 ,,
period1,sc01,t4726, 0 , 0 ,,
period1,sc01,t4727, 0 , 0 ,,
period1,sc01,t4728, 0 , 0 ,,
period1,sc01,t4729, 0 , 0 ,,
period1,sc01,t4730, 0 , 0 ,,
period1,sc01,t4731, 0 , 0 ,,
period1,sc01,t4732, 0 , 0 ,,
period1,sc01,t4733, 0 , 0 ,,
period1,sc01,t4734, 0 , 0 ,,
period1,sc01,t4735, 0 , 0 ,,
period1,sc01,t4736, 0 , 0 ,,
period1,sc01,t4737, 0 , 0 ,,
period1,sc01,t4738, 0 , 0 ,,
period1,sc01,t4739, 0 , 0 ,,
period1,sc01,t4740, 0 , 0 ,,
period1,sc01,t4741, 0 , 0 ,,
period1,sc01,t4742, 0 , 0 ,,
period1,sc01,t4743, 0 , 0 ,,
period1,sc01,t4744, 0 , 0 ,,
period1,sc01,t4745, 0 , 0 ,,
period1,sc01,t4746, 0 , 0 ,,
period1,sc01,t4747, 0 , 0 ,,
period1,sc01,t4748, 0 , 0 ,,
period1,sc01,t4749, 0 , 0 ,,
period1,sc01,t4750, 0 , 0 ,,
period1,sc01,t4751, 0 , 0 ,,
period1,sc01,t4752, 0 , 0 ,,
period1,sc01,t4753, 0 , 0 ,,
period1,sc01,t4754, 0 , 0 ,,
period1,sc01,t4755, 0 , 0 ,,
period1,sc01,t4756, 0 , 0 ,,
period1,sc01,t4757, 0 , 0 ,,
period1,sc01,t4758, 0 , 0 ,,
period1,sc01,t4759, 0 , 0 ,,
period1,sc01,t4760, 0 , 0 ,,
period1,sc01,t4761, 0 , 0 ,,
period1,sc01,t4762, 0 , 0 ,,
period1,sc01,t4763, 0 , 0 ,,
period1,sc01,t4764, 0 , 0 ,,
period1,sc01,t4765, 0 , 0 ,,
period1,sc01,t4766, 0 , 0 ,,
period1,sc01,t4767, 0 , 0 ,,
period1,sc01,t4768, 0 , 0 ,,
period1,sc01,t4769, 0 , 0 ,,
period1,sc01,t4770, 0 , 0 ,,
period1,sc01,t4771, 0 , 0 ,,
period1,sc01,t4772, 0 , 0 ,,
period1,sc01,t4773, 0 , 0 ,,
period1,sc01,t4774, 0 , 0 ,,
period1,sc01,t4775, 0 , 0 ,,
period1,sc01,t4776, 0 , 0 ,,
period1,sc01,t4777, 0 , 0 ,,
period1,sc01,t4778, 0 , 0 ,,
period1,sc01,t4779, 0 , 0 ,,
period1,sc01,t4780, 0 , 0 ,,
period1,sc01,t4781, 0 , 0 ,,
period1,sc01,t4782, 0 , 0 ,,
period1,sc01,t4783, 0 , 0 ,,
period1,sc01,t4784, 0 , 0 ,,
period1,sc01,t4785, 0 , 0 ,,
period1,sc01,t4786, 0 , 0 ,,
period1,sc01,t4787, 0 , 0 ,,
period1,sc01,t4788, 0 , 0 ,,
period1,sc01,t4789, 0 , 0 ,,
period1,sc01,t4790, 0 , 0 ,,
period1,sc01,t4791, 0 , 0 ,,
