,Duration
t3498, 0 
t3499, 0 
t3500, 0 
t3501, 0 
t3502, 0 
t3503, 0 
t3504, 0 
t3505, 0 
t3506, 0 
t3507, 0 
t3508, 0 
t3509, 0 
t3510, 0 
t3511, 0 
t3512, 0 
t3513, 0 
t3514, 0 
t3515, 0 
t3516, 0 
t3517, 0 
t3518, 0 
t3519, 0 
t3520, 0 
t3521, 0 
t3522, 0 
t3523, 0 
t3524, 0 
t3525, 0 
t3526, 0 
t3527, 0 
t3528, 0 
t3529, 0 
t3530, 0 
t3531, 0 
t3532, 0 
t3533, 0 
t3534, 0 
t3535, 0 
t3536, 0 
t3537, 0 
t3538, 0 
t3539, 0 
t3540, 0 
t3541, 0 
t3542, 0 
t3543, 0 
t3544, 0 
t3545, 0 
t3546, 0 
t3547, 0 
t3548, 0 
t3549, 0 
t3550, 0 
t3551, 0 
t3552, 0 
t3553, 0 
t3554, 0 
t3555, 0 
t3556, 0 
t3557, 0 
t3558, 0 
t3559, 0 
t3560, 0 
t3561, 0 
t3562, 0 
t3563, 0 
t3564, 0 
t3565, 0 
t3566, 0 
t3567, 0 
t3568, 0 
t3569, 0 
t3570, 0 
t3571, 0 
t3572, 0 
t3573, 0 
t3574, 0 
t3575, 0 
t3576, 0 
t3577, 0 
t3578, 0 
t3579, 0 
t3580, 0 
t3581, 0 
t3582, 0 
t3583, 0 
t3584, 0 
t3585, 0 
t3586, 0 
t3587, 0 
t3588, 0 
t3589, 0 
t3590, 0 
t3591, 0 
t3592, 0 
t3593, 0 
t3594, 0 
t3595, 0 
t3596, 0 
t3597, 0 
t3598, 0 
t3599, 0 
t3600, 0 
t3601, 0 
t3602, 0 
t3603, 0 
t3604, 0 
t3605, 0 
t3606, 0 
t3607, 0 
t3608, 0 
t3609, 0 
t3610, 0 
t3611, 0 
t3612, 0 
t3613, 0 
t3614, 0 
t3615, 0 
t3616, 0 
t3617, 0 
t3618, 0 
t3619, 0 
t3620, 0 
t3621, 0 
t3622, 0 
t3623, 0 
t3624, 0 
t3625, 0 
t3626, 0 
t3627, 0 
t3628, 0 
t3629, 0 
t3630, 0 
t3631, 0 
t3632, 0 
t3633, 0 
t3634, 0 
t3635, 0 
t3636, 0 
t3637, 0 
t3638, 0 
t3639, 0 
t3640, 0 
t3641, 0 
t3642, 0 
t3643, 0 
t3644, 0 
t3645, 0 
t3646, 0 
t3647, 0 
t3648, 0 
t3649, 0 
t3650, 0 
t3651, 0 
t3652, 0 
t3653, 0 
t3654, 0 
t3655, 0 
t3656, 0 
t3657, 0 
t3658, 0 
t3659, 0 
t3660, 0 
t3661, 0 
t3662, 0 
t3663, 0 
t3664, 0 
t3665, 0 
t3666, 0 
t3667, 0 
t3668, 0 
t3669, 0 
t3670, 0 
t3671, 0 
t3672, 0 
t3673, 0 
t3674, 0 
t3675, 0 
t3676, 0 
t3677, 0 
t3678, 0 
t3679, 0 
t3680, 0 
t3681, 0 
t3682, 0 
t3683, 0 
t3684, 0 
t3685, 0 
t3686, 0 
t3687, 0 
t3688, 0 
t3689, 0 
t3690, 0 
t3691, 0 
t3692, 0 
t3693, 0 
t3694, 0 
t3695, 0 
t3696, 0 
t3697, 0 
t3698, 0 
t3699, 0 
t3700, 0 
t3701, 0 
t3702, 0 
t3703, 0 
t3704, 0 
t3705, 0 
t3706, 0 
t3707, 0 
t3708, 0 
t3709, 0 
t3710, 0 
t3711, 0 
t3712, 0 
t3713, 0 
t3714, 0 
t3715, 0 
t3716, 0 
t3717, 0 
t3718, 0 
t3719, 0 
t3720, 0 
t3721, 0 
t3722, 0 
t3723, 0 
t3724, 0 
t3725, 0 
t3726, 0 
t3727, 0 
t3728, 0 
t3729, 0 
t3730, 0 
t3731, 0 
t3732, 0 
t3733, 0 
t3734, 0 
t3735, 0 
t3736, 0 
t3737, 0 
t3738, 0 
t3739, 0 
t3740, 0 
t3741, 0 
t3742, 0 
t3743, 0 
t3744, 0 
t3745, 0 
t3746, 0 
t3747, 0 
t3748, 0 
t3749, 0 
t3750, 0 
t3751, 0 
t3752, 0 
t3753, 0 
t3754, 0 
t3755, 0 
t3756, 0 
t3757, 0 
t3758, 0 
t3759, 0 
t3760, 0 
t3761, 0 
t3762, 0 
t3763, 0 
t3764, 0 
t3765, 0 
t3766, 0 
t3767, 0 
t3768, 0 
t3769, 0 
t3770, 0 
t3771, 0 
t3772, 0 
t3773, 0 
t3774, 0 
t3775, 0 
t3776, 0 
t3777, 0 
t3778, 0 
t3779, 0 
t3780, 0 
t3781, 0 
t3782, 0 
t3783, 0 
t3784, 0 
t3785, 0 
t3786, 0 
t3787, 0 
t3788, 0 
t3789, 0 
t3790, 0 
t3791, 0 
t3792, 0 
t3793, 0 
t3794, 0 
t3795, 0 
t3796, 0 
t3797, 0 
t3798, 0 
t3799, 0 
t3800, 0 
t3801, 0 
t3802, 0 
t3803, 0 
t3804, 0 
t3805, 0 
t3806, 0 
t3807, 0 
t3808, 0 
t3809, 0 
t3810, 0 
t3811, 0 
t3812, 0 
t3813, 0 
t3814, 0 
t3815, 0 
t3816, 0 
t3817, 0 
t3818, 0 
t3819, 0 
t3820, 0 
t3821, 0 
t3822, 0 
t3823, 0 
t3824, 0 
t3825, 0 
t3826, 0 
t3827, 0 
t3828, 0 
t3829, 0 
t3830, 0 
t3831, 0 
t3832, 0 
t3833, 0 
t3834, 0 
t3835, 0 
t3836, 0 
t3837, 0 
t3838, 0 
t3839, 0 
t3840, 0 
t3841, 0 
t3842, 0 
t3843, 0 
t3844, 0 
t3845, 0 
t3846, 0 
t3847, 0 
t3848, 0 
t3849, 0 
t3850, 0 
t3851, 0 
t3852, 0 
t3853, 0 
t3854, 0 
t3855, 0 
t3856, 0 
t3857, 0 
t3858, 0 
t3859, 0 
t3860, 0 
t3861, 0 
t3862, 0 
t3863, 0 
t3864, 0 
t3865, 0 
t3866, 0 
t3867, 0 
t3868, 0 
t3869, 0 
t3870, 0 
t3871, 0 
t3872, 0 
t3873, 0 
t3874, 0 
t3875, 0 
t3876, 0 
t3877, 0 
t3878, 0 
t3879, 0 
t3880, 0 
t3881, 0 
t3882, 0 
t3883, 0 
t3884, 0 
t3885, 0 
t3886, 0 
t3887, 0 
t3888, 0 
t3889, 0 
t3890, 0 
t3891, 0 
t3892, 0 
t3893, 0 
t3894, 0 
t3895, 0 
t3896, 0 
t3897, 0 
t3898, 0 
t3899, 0 
t3900, 0 
t3901, 0 
t3902, 0 
t3903, 0 
t3904, 0 
t3905, 0 
t3906, 0 
t3907, 0 
t3908, 0 
t3909, 0 
t3910, 0 
t3911, 0 
t3912, 0 
t3913, 0 
t3914, 0 
t3915, 0 
t3916, 0 
t3917, 0 
t3918, 0 
t3919, 0 
t3920, 0 
t3921, 0 
t3922, 0 
t3923, 0 
t3924, 0 
t3925, 0 
t3926, 0 
t3927, 0 
t3928, 0 
t3929, 0 
t3930, 0 
t3931, 0 
t3932, 0 
t3933, 0 
t3934, 0 
t3935, 0 
t3936, 0 
t3937, 0 
t3938, 0 
t3939, 0 
t3940, 0 
t3941, 0 
t3942, 0 
t3943, 0 
t3944, 0 
t3945, 0 
t3946, 0 
t3947, 0 
t3948, 0 
t3949, 0 
t3950, 0 
t3951, 0 
t3952, 0 
t3953, 0 
t3954, 0 
t3955, 0 
t3956, 0 
t3957, 0 
t3958, 0 
t3959, 0 
t3960, 0 
t3961, 0 
t3962, 0 
t3963, 0 
t3964, 0 
t3965, 0 
t3966, 0 
t3967, 0 
t3968, 0 
t3969, 0 
t3970, 0 
t3971, 0 
t3972, 0 
t3973, 0 
t3974, 0 
t3975, 0 
t3976, 0 
t3977, 0 
t3978, 0 
t3979, 0 
t3980, 0 
t3981, 0 
t3982, 0 
t3983, 0 
t3984, 0 
t3985, 0 
t3986, 0 
t3987, 0 
t3988, 0 
t3989, 0 
t3990, 0 
t3991, 0 
t3992, 0 
t3993, 0 
t3994, 0 
t3995, 0 
t3996, 0 
t3997, 0 
t3998, 0 
t3999, 0 
t4000, 0 
t4001, 0 
t4002, 0 
t4003, 0 
t4004, 0 
t4005, 0 
t4006, 0 
t4007, 0 
t4008, 0 
t4009, 0 
t4010, 0 
t4011, 0 
t4012, 0 
t4013, 0 
t4014, 0 
t4015, 0 
t4016, 0 
t4017, 0 
t4018, 0 
t4019, 0 
t4020, 0 
t4021, 0 
t4022, 0 
t4023, 0 
t4024, 0 
t4025, 0 
t4026, 0 
t4027, 0 
t4028, 0 
t4029, 0 
t4030, 0 
t4031, 0 
t4032, 0 
t4033, 0 
t4034, 0 
t4035, 0 
t4036, 0 
t4037, 0 
t4038, 0 
t4039, 0 
t4040, 0 
t4041, 0 
t4042, 0 
t4043, 0 
t4044, 0 
t4045, 0 
t4046, 0 
t4047, 0 
t4048, 0 
t4049, 0 
t4050, 0 
t4051, 0 
t4052, 0 
t4053, 0 
t4054, 0 
t4055, 0 
t4056, 0 
t4057, 0 
t4058, 0 
t4059, 0 
t4060, 0 
t4061, 0 
t4062, 0 
t4063, 0 
t4064, 0 
t4065, 0 
t4066, 0 
t4067, 0 
t4068, 0 
t4069, 0 
t4070, 0 
t4071, 0 
t4072, 0 
t4073, 0 
t4074, 0 
t4075, 0 
t4076, 0 
t4077, 0 
t4078, 0 
t4079, 0 
t4080, 0 
t4081, 0 
t4082, 0 
t4083, 0 
t4084, 0 
t4085, 0 
t4086, 0 
t4087, 0 
t4088, 0 
t4089, 0 
t4090, 0 
t4091, 0 
t4092, 0 
t4093, 0 
t4094, 0 
t4095, 0 
t4096, 0 
t4097, 0 
t4098, 0 
t4099, 0 
t4100, 0 
t4101, 0 
t4102, 0 
t4103, 0 
t4104, 0 
t4105, 0 
t4106, 0 
t4107, 0 
t4108, 0 
t4109, 0 
t4110, 0 
t4111, 0 
t4112, 0 
t4113, 0 
t4114, 0 
t4115, 0 
t4116, 0 
t4117, 0 
t4118, 0 
t4119, 0 
t4120, 0 
t4121, 0 
t4122, 0 
t4123, 0 
t4124, 0 
t4125, 0 
t4126, 0 
t4127, 0 
t4128, 0 
t4129, 0 
t4130, 0 
t4131, 0 
t4132, 0 
t4133, 0 
t4134, 0 
t4135, 0 
t4136, 0 
t4137, 0 
t4138, 0 
t4139, 0 
t4140, 0 
t4141, 0 
t4142, 0 
t4143, 0 
t4144, 0 
t4145, 0 
t4146, 0 
t4147, 0 
t4148, 0 
t4149, 0 
t4150, 0 
t4151, 0 
t4152, 0 
t4153, 0 
t4154, 0 
t4155, 0 
t4156, 0 
t4157, 0 
t4158, 0 
t4159, 0 
t4160, 0 
t4161, 0 
t4162, 0 
t4163, 0 
t4164, 0 
t4165, 0 
t4166, 0 
t4167, 0 
t4168, 0 
t4169, 0 
t4170, 0 
t4171, 0 
t4172, 0 
t4173, 0 
t4174, 0 
t4175, 0 
t4176, 0 
t4177, 0 
t4178, 0 
t4179, 0 
t4180, 0 
t4181, 0 
t4182, 0 
t4183, 0 
t4184, 0 
t4185, 0 
t4186, 0 
t4187, 0 
t4188, 0 
t4189, 0 
t4190, 0 
t4191, 0 
t4192, 0 
t4193, 0 
t4194, 0 
t4195, 0 
t4196, 0 
t4197, 0 
t4198, 0 
t4199, 0 
t4200, 0 
t4201, 0 
t4202, 0 
t4203, 0 
t4204, 0 
t4205, 0 
t4206, 0 
t4207, 0 
t4208, 0 
t4209, 0 
t4210, 0 
t4211, 0 
t4212, 0 
t4213, 0 
t4214, 0 
t4215, 0 
t4216, 0 
t4217, 0 
t4218, 0 
t4219, 0 
t4220, 0 
t4221, 0 
t4222, 0 
t4223, 0 
t4224, 0 
t4225, 0 
t4226, 0 
t4227, 0 
t4228, 0 
t4229, 0 
t4230, 0 
t4231, 0 
t4232, 0 
t4233, 0 
t4234, 0 
t4235, 0 
t4236, 0 
t4237, 0 
t4238, 0 
t4239, 0 
t4240, 0 
t4241, 0 
t4242, 0 
t4243, 0 
t4244, 0 
t4245, 0 
t4246, 0 
t4247, 0 
t4248, 0 
t4249, 0 
t4250, 0 
t4251, 0 
t4252, 0 
t4253, 0 
t4254, 0 
t4255, 0 
t4256, 0 
t4257, 0 
t4258, 0 
t4259, 0 
t4260, 0 
t4261, 0 
t4262, 0 
t4263, 0 
t4264, 0 
t4265, 0 
t4266, 0 
t4267, 0 
t4268, 0 
t4269, 0 
t4270, 0 
t4271, 0 
t4272, 0 
t4273, 0 
t4274, 0 
t4275, 0 
t4276, 0 
t4277, 0 
t4278, 0 
t4279, 0 
t4280, 0 
t4281, 0 
t4282, 0 
t4283, 0 
t4284, 0 
t4285, 0 
t4286, 0 
t4287, 0 
t4288, 0 
t4289, 0 
t4290, 0 
t4291, 0 
t4292, 0 
t4293, 0 
t4294, 0 
t4295, 0 
t4296, 0 
t4297, 0 
t4298, 0 
t4299, 0 
t4300, 0 
t4301, 0 
t4302, 0 
t4303, 0 
t4304, 0 
t4305, 0 
t4306, 0 
t4307, 0 
t4308, 0 
t4309, 0 
t4310, 0 
t4311, 0 
t4312, 0 
t4313, 0 
t4314, 0 
t4315, 0 
t4316, 0 
t4317, 0 
t4318, 0 
t4319, 0 
t4320, 0 
t4321, 0 
t4322, 0 
t4323, 0 
t4324, 0 
t4325, 0 
t4326, 0 
t4327, 0 
t4328, 0 
t4329, 0 
t4330, 0 
t4331, 0 
t4332, 0 
t4333, 0 
t4334, 0 
t4335, 0 
t4336, 0 
t4337, 0 
t4338, 0 
t4339, 0 
t4340, 0 
t4341, 0 
t4342, 0 
t4343, 0 
t4344, 0 
t4345, 0 
t4346, 0 
t4347, 0 
t4348, 0 
t4349, 0 
t4350, 0 
t4351, 0 
t4352, 0 
t4353, 0 
t4354, 0 
t4355, 0 
t4356, 0 
t4357, 0 
t4358, 0 
t4359, 0 
t4360, 0 
t4361, 0 
t4362, 0 
t4363, 0 
t4364, 0 
t4365, 0 
t4366, 0 
t4367, 0 
t4368, 0 
t4369, 0 
t4370, 0 
t4371, 0 
t4372, 0 
t4373, 0 
t4374, 0 
t4375, 0 
t4376, 0 
t4377, 0 
t4378, 0 
t4379, 0 
t4380, 0 
t4381, 0 
t4382, 0 
t4383, 0 
t4384, 0 
t4385, 0 
t4386, 0 
t4387, 0 
t4388, 0 
t4389, 0 
t4390, 0 
t4391, 0 
t4392, 0 
t4393, 0 
t4394, 0 
t4395, 0 
t4396, 0 
t4397, 0 
t4398, 0 
t4399, 0 
t4400, 0 
t4401, 0 
t4402, 0 
t4403, 0 
t4404, 0 
t4405, 0 
t4406, 0 
t4407, 0 
t4408, 0 
t4409, 0 
t4410, 0 
t4411, 0 
t4412, 0 
t4413, 0 
t4414, 0 
t4415, 0 
t4416, 0 
t4417, 0 
t4418, 0 
t4419, 0 
t4420, 0 
t4421, 0 
t4422, 0 
t4423, 0 
t4424, 0 
t4425, 0 
t4426, 0 
t4427, 0 
t4428, 0 
t4429, 0 
t4430, 0 
t4431, 0 
t4432, 0 
t4433, 0 
t4434, 0 
t4435, 0 
t4436, 0 
t4437, 0 
t4438, 0 
t4439, 0 
t4440, 0 
t4441, 0 
t4442, 0 
t4443, 0 
t4444, 0 
t4445, 0 
t4446, 0 
t4447, 0 
t4448, 0 
t4449, 0 
t4450, 0 
t4451, 0 
t4452, 0 
t4453, 0 
t4454, 0 
t4455, 0 
t4456, 0 
t4457, 0 
t4458, 0 
t4459, 0 
t4460, 0 
t4461, 0 
t4462, 0 
t4463, 0 
t4464, 0 
t4465, 0 
t4466, 0 
t4467, 0 
t4468, 0 
t4469, 0 
t4470, 0 
t4471, 0 
t4472, 0 
t4473, 0 
t4474, 0 
t4475, 0 
t4476, 0 
t4477, 0 
t4478, 0 
t4479, 0 
t4480, 0 
t4481, 0 
t4482, 0 
t4483, 0 
t4484, 0 
t4485, 0 
t4486, 0 
t4487, 0 
t4488, 0 
t4489, 0 
t4490, 0 
t4491, 0 
t4492, 0 
t4493, 0 
t4494, 0 
t4495, 0 
t4496, 0 
t4497, 0 
t4498, 0 
t4499, 0 
t4500, 0 
t4501, 0 
t4502, 0 
t4503, 0 
t4504, 0 
t4505, 0 
t4506, 0 
t4507, 0 
t4508, 0 
t4509, 0 
t4510, 0 
t4511, 0 
t4512, 0 
t4513, 0 
t4514, 0 
t4515, 0 
t4516, 0 
t4517, 0 
t4518, 0 
t4519, 0 
t4520, 0 
t4521, 0 
t4522, 0 
t4523, 0 
t4524, 0 
t4525, 0 
t4526, 0 
t4527, 0 
t4528, 0 
t4529, 0 
t4530, 0 
t4531, 0 
t4532, 0 
t4533, 0 
t4534, 0 
t4535, 0 
t4536, 0 
t4537, 0 
t4538, 0 
t4539, 0 
t4540, 0 
t4541, 0 
t4542, 0 
t4543, 0 
t4544, 0 
t4545, 0 
t4546, 0 
t4547, 0 
t4548, 0 
t4549, 0 
t4550, 0 
t4551, 0 
t4552, 0 
t4553, 0 
t4554, 0 
t4555, 0 
t4556, 0 
t4557, 0 
t4558, 0 
t4559, 0 
t4560, 0 
t4561, 0 
t4562, 0 
t4563, 0 
t4564, 0 
t4565, 0 
t4566, 0 
t4567, 0 
t4568, 0 
t4569, 0 
t4570, 0 
t4571, 0 
t4572, 0 
t4573, 0 
t4574, 0 
t4575, 0 
t4576, 0 
t4577, 0 
t4578, 0 
t4579, 0 
t4580, 0 
t4581, 0 
t4582, 0 
t4583, 0 
t4584, 0 
t4585, 0 
t4586, 0 
t4587, 0 
t4588, 0 
t4589, 0 
t4590, 0 
t4591, 0 
t4592, 0 
t4593, 0 
t4594, 0 
t4595, 0 
t4596, 0 
t4597, 0 
t4598, 0 
t4599, 0 
t4600, 0 
t4601, 0 
t4602, 0 
t4603, 0 
t4604, 0 
t4605, 0 
t4606, 0 
t4607, 0 
t4608, 0 
t4609, 0 
t4610, 0 
t4611, 0 
t4612, 0 
t4613, 0 
t4614, 0 
t4615, 0 
t4616, 0 
t4617, 0 
t4618, 0 
t4619, 0 
t4620, 0 
t4621, 0 
t4622, 0 
t4623, 0 
t4624, 0 
t4625, 0 
t4626, 0 
t4627, 0 
t4628, 0 
t4629, 0 
t4630, 0 
t4631, 0 
t4632, 0 
t4633, 0 
t4634, 0 
t4635, 0 
t4636, 0 
t4637, 0 
t4638, 0 
t4639, 0 
t4640, 0 
t4641, 0 
t4642, 0 
t4643, 0 
t4644, 0 
t4645, 0 
t4646, 0 
t4647, 0 
t4648, 0 
t4649, 0 
t4650, 0 
t4651, 0 
t4652, 0 
t4653, 0 
t4654, 0 
t4655, 0 
t4656, 0 
t4657, 0 
t4658, 0 
t4659, 0 
t4660, 0 
t4661, 0 
t4662, 0 
t4663, 0 
t4664, 0 
t4665, 0 
t4666, 0 
t4667, 0 
t4668, 0 
t4669, 0 
t4670, 0 
t4671, 0 
t4672, 0 
t4673, 0 
t4674, 0 
t4675, 0 
t4676, 0 
t4677, 0 
t4678, 0 
t4679, 0 
t4680, 0 
t4681, 0 
t4682, 0 
t4683, 0 
t4684, 0 
t4685, 0 
t4686, 0 
t4687, 0 
t4688, 0 
t4689, 0 
t4690, 0 
t4691, 0 
t4692, 0 
t4693, 0 
t4694, 0 
t4695, 0 
t4696, 0 
t4697, 0 
t4698, 0 
t4699, 0 
t4700, 0 
t4701, 0 
t4702, 0 
t4703, 0 
t4704, 0 
t4705, 0 
t4706, 0 
t4707, 0 
t4708, 0 
t4709, 0 
t4710, 0 
t4711, 0 
t4712, 0 
t4713, 0 
t4714, 0 
t4715, 0 
t4716, 0 
t4717, 0 
t4718, 0 
t4719, 0 
t4720, 0 
t4721, 0 
t4722, 0 
t4723, 0 
t4724, 0 
t4725, 0 
t4726, 0 
t4727, 0 
t4728, 0 
t4729, 0 
t4730, 0 
t4731, 0 
t4732, 0 
t4733, 0 
t4734, 0 
t4735, 0 
t4736, 0 
t4737, 0 
t4738, 0 
t4739, 0 
t4740, 0 
t4741, 0 
t4742, 0 
t4743, 0 
t4744, 0 
t4745, 0 
t4746, 0 
t4747, 0 
t4748, 0 
t4749, 0 
t4750, 0 
t4751, 0 
t4752, 0 
t4753, 0 
t4754, 0 
t4755, 0 
t4756, 0 
t4757, 0 
t4758, 0 
t4759, 0 
t4760, 0 
t4761, 0 
t4762, 0 
t4763, 0 
t4764, 0 
t4765, 0 
t4766, 0 
t4767, 0 
t4768, 0 
t4769, 0 
t4770, 0 
t4771, 0 
t4772, 0 
t4773, 0 
t4774, 0 
t4775, 0 
t4776, 0 
t4777, 0 
t4778, 0 
t4779, 0 
t4780, 0 
t4781, 0 
t4782, 0 
t4783, 0 
t4784, 0 
t4785, 0 
t4786, 0 
t4787, 0 
t4788, 0 
t4789, 0 
t4790, 0 
t4791, 0 
t4792, 0 
t4793, 0 
t4794, 0 
t4795, 0 
t4796, 0 
t4797, 0 
t4798, 0 
t4799, 0 
t4800, 0 
t4801, 0 
t4802, 0 
t4803, 0 
t4804, 0 
t4805, 0 
t4806, 0 
t4807, 0 
t4808, 0 
t4809, 0 
t4810, 0 
t4811, 0 
t4812, 0 
t4813, 0 
t4814, 0 
t4815, 0 
t4816, 0 
t4817, 0 
t4818, 0 
t4819, 0 
t4820, 0 
t4821, 0 
t4822, 0 
t4823, 0 
t4824, 0 
t4825, 0 
t4826, 0 
t4827, 0 
t4828, 0 
t4829, 0 
t4830, 0 
t4831, 0 
t4832, 0 
t4833, 0 
t4834, 0 
t4835, 0 
t4836, 0 
t4837, 0 
t4838, 0 
t4839, 0 
t4840, 0 
t4841, 0 
t4842, 0 
t4843, 0 
t4844, 0 
t4845, 0 
t4846, 0 
t4847, 0 
t4848, 0 
t4849, 0 
t4850, 0 
t4851, 0 
t4852, 0 
t4853, 0 
t4854, 0 
t4855, 0 
t4856, 0 
t4857, 0 
t4858, 0 
t4859, 0 
t4860, 0 
t4861, 0 
t4862, 0 
t4863, 0 
t4864, 0 
t4865, 0 
t4866, 0 
t4867, 0 
t4868, 0 
t4869, 0 
t4870, 0 
t4871, 0 
t4872, 0 
t4873, 0 
t4874, 0 
t4875, 0 
t4876, 0 
t4877, 0 
t4878, 0 
t4879, 0 
t4880, 0 
t4881, 0 
t4882, 0 
t4883, 0 
t4884, 0 
t4885, 0 
t4886, 0 
t4887, 0 
t4888, 0 
t4889, 0 
t4890, 0 
t4891, 0 
t4892, 0 
t4893, 0 
t4894, 0 
t4895, 0 
t4896, 0 
t4897, 0 
t4898, 0 
t4899, 0 
t4900, 0 
t4901, 0 
t4902, 0 
t4903, 0 
t4904, 0 
t4905, 0 
t4906, 0 
t4907, 0 
t4908, 0 
t4909, 0 
t4910, 0 
t4911, 0 
t4912, 0 
t4913, 0 
t4914, 0 
t4915, 0 
t4916, 0 
t4917, 0 
t4918, 0 
t4919, 0 
t4920, 0 
t4921, 0 
t4922, 0 
t4923, 0 
t4924, 0 
t4925, 0 
t4926, 0 
t4927, 0 
t4928, 0 
t4929, 0 
t4930, 0 
t4931, 0 
t4932, 0 
t4933, 0 
t4934, 0 
t4935, 0 
t4936, 0 
t4937, 0 
t4938, 0 
t4939, 0 
t4940, 0 
t4941, 0 
t4942, 0 
t4943, 0 
t4944, 0 
t4945, 0 
t4946, 0 
t4947, 0 
t4948, 0 
t4949, 0 
t4950, 0 
t4951, 0 
t4952, 0 
t4953, 0 
t4954, 0 
t4955, 0 
t4956, 0 
t4957, 0 
t4958, 0 
t4959, 0 
t4960, 0 
t4961, 0 
t4962, 0 
t4963, 0 
t4964, 0 
t4965, 0 
t4966, 0 
t4967, 0 
t4968, 0 
t4969, 0 
t4970, 0 
t4971, 0 
t4972, 0 
t4973, 0 
t4974, 0 
t4975, 0 
t4976, 0 
t4977, 0 
t4978, 0 
t4979, 0 
t4980, 0 
t4981, 0 
t4982, 0 
t4983, 0 
t4984, 0 
t4985, 0 
t4986, 0 
t4987, 0 
t4988, 0 
t4989, 0 
t4990, 0 
t4991, 0 
t4992, 0 
t4993, 0 
t4994, 0 
t4995, 0 
t4996, 0 
t4997, 0 
t4998, 0 
t4999, 0 
t5000, 0 
t5001, 0 
t5002, 0 
t5003, 0 
t5004, 0 
t5005, 0 
t5006, 0 
t5007, 0 
t5008, 0 
t5009, 0 
t5010, 0 
t5011, 0 
t5012, 0 
t5013, 0 
t5014, 0 
t5015, 0 
t5016, 0 
t5017, 0 
t5018, 0 
t5019, 0 
t5020, 0 
t5021, 0 
t5022, 0 
t5023, 0 
t5024, 0 
t5025, 0 
t5026, 0 
t5027, 0 
t5028, 0 
t5029, 0 
t5030, 0 
t5031, 0 
t5032, 0 
t5033, 0 
t5034, 0 
t5035, 0 
t5036, 0 
t5037, 0 
t5038, 0 
t5039, 0 
t5040, 0 
t5041, 0 
t5042, 0 
t5043, 0 
t5044, 0 
t5045, 0 
t5046, 0 
t5047, 0 
t5048, 0 
t5049, 0 
t5050, 0 
t5051, 0 
t5052, 0 
t5053, 0 
t5054, 0 
t5055, 0 
t5056, 0 
t5057, 0 
t5058, 0 
t5059, 0 
t5060, 0 
t5061, 0 
t5062, 0 
t5063, 0 
t5064, 0 
t5065, 0 
t5066, 0 
t5067, 0 
t5068, 0 
t5069, 0 
t5070, 0 
t5071, 0 
t5072, 0 
t5073, 0 
t5074, 0 
t5075, 0 
t5076, 0 
t5077, 0 
t5078, 0 
t5079, 0 
t5080, 0 
t5081, 0 
t5082, 0 
t5083, 0 
t5084, 0 
t5085, 0 
t5086, 0 
t5087, 0 
t5088, 0 
t5089, 0 
t5090, 0 
t5091, 0 
t5092, 0 
t5093, 0 
t5094, 0 
t5095, 0 
t5096, 0 
t5097, 0 
t5098, 0 
t5099, 0 
t5100, 0 
t5101, 0 
t5102, 0 
t5103, 0 
t5104, 0 
t5105, 0 
t5106, 0 
t5107, 0 
t5108, 0 
t5109, 0 
t5110, 0 
t5111, 0 
t5112, 0 
t5113, 0 
t5114, 0 
t5115, 0 
t5116, 0 
t5117, 0 
t5118, 0 
t5119, 0 
t5120, 0 
t5121, 0 
t5122, 0 
t5123, 0 
t5124, 0 
t5125, 0 
t5126, 0 
t5127, 0 
t5128, 0 
t5129, 0 
t5130, 0 
t5131, 0 
t5132, 0 
t5133, 0 
t5134, 0 
t5135, 0 
t5136, 0 
t5137, 0 
t5138, 0 
t5139, 0 
t5140, 0 
t5141, 0 
t5142, 0 
t5143, 0 
t5144, 0 
t5145, 0 
t5146, 0 
t5147, 0 
t5148, 0 
t5149, 0 
t5150, 0 
t5151, 0 
t5152, 0 
t5153, 0 
t5154, 0 
t5155, 0 
t5156, 0 
t5157, 0 
t5158, 0 
t5159, 0 
t5160, 0 
t5161, 0 
t5162, 0 
t5163, 0 
t5164, 0 
t5165, 0 
t5166, 0 
t5167, 0 
t5168, 0 
t5169, 0 
t5170, 0 
t5171, 0 
t5172, 0 
t5173, 0 
t5174, 0 
t5175, 0 
t5176, 0 
t5177, 0 
t5178, 0 
t5179, 0 
t5180, 0 
t5181, 0 
t5182, 0 
t5183, 0 
t5184, 0 
t5185, 0 
t5186, 0 
t5187, 0 
t5188, 0 
t5189, 0 
t5190, 0 
t5191, 0 
t5192, 0 
t5193, 0 
t5194, 0 
t5195, 0 
t5196, 0 
t5197, 0 
t5198, 0 
t5199, 0 
t5200, 0 
t5201, 0 
t5202, 0 
t5203, 0 
t5204, 0 
t5205, 0 
t5206, 0 
t5207, 0 
t5208, 0 
t5209, 0 
t5210, 0 
t5211, 0 
t5212, 0 
t5213, 0 
t5214, 0 
t5215, 0 
t5216, 0 
t5217, 0 
t5218, 0 
t5219, 0 
t5220, 0 
t5221, 0 
t5222, 0 
t5223, 0 
t5224, 0 
t5225, 0 
t5226, 0 
t5227, 0 
t5228, 0 
t5229, 0 
t5230, 0 
t5231, 0 
t5232, 0 
t5233, 0 
t5234, 0 
t5235, 0 
t5236, 0 
t5237, 0 
t5238, 0 
t5239, 0 
t5240, 0 
t5241, 0 
t5242, 0 
t5243, 0 
t5244, 0 
t5245, 0 
t5246, 0 
