,,,Node1,Node2,Node3,Node4
period1,sc01,t3951, 52.37 ,,,
period1,sc01,t3952, 52.08 ,,,
period1,sc01,t3953, 55.38 ,,,
period1,sc01,t3954, 53.09 ,,,
period1,sc01,t3955, 51.76 ,,,
period1,sc01,t3956, 58.98 ,,,
period1,sc01,t3957, 56.46 ,,,
period1,sc01,t3958, 55.4 ,,,
period1,sc01,t3959, 61.14 ,,,
period1,sc01,t3960, 56.87 ,,,
period1,sc01,t3961, 52.59 ,,,
period1,sc01,t3962, 55.84 ,,,
period1,sc01,t3963, 53.39 ,,,
period1,sc01,t3964, 52.34 ,,,
period1,sc01,t3965, 54.5 ,,,
period1,sc01,t3966, 54.52 ,,,
period1,sc01,t3967, 57.78 ,,,
period1,sc01,t3968, 59.72 ,,,
period1,sc01,t3969, 58.26 ,,,
period1,sc01,t3970, 62.12 ,,,
period1,sc01,t3971, 61.58 ,,,
period1,sc01,t3972, 62.67 ,,,
period1,sc01,t3973, 61.49 ,,,
period1,sc01,t3974, 58.23 ,,,
period1,sc01,t3975, 52.59 ,,,
period1,sc01,t3976, 54.97 ,,,
period1,sc01,t3977, 50.4 ,,,
period1,sc01,t3978, 56.05 ,,,
period1,sc01,t3979, 62.1 ,,,
period1,sc01,t3980, 65.4 ,,,
period1,sc01,t3981, 67.45 ,,,
period1,sc01,t3982, 63.22 ,,,
period1,sc01,t3983, 66.1 ,,,
period1,sc01,t3984, 64.57 ,,,
period1,sc01,t3985, 61.82 ,,,
period1,sc01,t3986, 60.67 ,,,
period1,sc01,t3987, 61.19 ,,,
period1,sc01,t3988, 56.8 ,,,
period1,sc01,t3989, 56.08 ,,,
period1,sc01,t3990, 54.61 ,,,
period1,sc01,t3991, 57.7 ,,,
period1,sc01,t3992, 57.59 ,,,
period1,sc01,t3993, 59 ,,,
period1,sc01,t3994, 57.16 ,,,
period1,sc01,t3995, 57.34 ,,,
period1,sc01,t3996, 60.73 ,,,
period1,sc01,t3997, 59.94 ,,,
period1,sc01,t3998, 55.14 ,,,
period1,sc01,t3999, 52.37 ,,,
period1,sc01,t4000, 56.34 ,,,
period1,sc01,t4001, 56.19 ,,,
period1,sc01,t4002, 60.43 ,,,
period1,sc01,t4003, 63.34 ,,,
period1,sc01,t4004, 65.81 ,,,
period1,sc01,t4005, 68.17 ,,,
period1,sc01,t4006, 64.48 ,,,
period1,sc01,t4007, 61.88 ,,,
period1,sc01,t4008, 62.88 ,,,
period1,sc01,t4009, 61.5 ,,,
period1,sc01,t4010, 59.19 ,,,
period1,sc01,t4011, 59.76 ,,,
period1,sc01,t4012, 62.17 ,,,
period1,sc01,t4013, 60.35 ,,,
period1,sc01,t4014, 64.09 ,,,
period1,sc01,t4015, 68.6 ,,,
period1,sc01,t4016, 65.14 ,,,
period1,sc01,t4017, 63.4 ,,,
period1,sc01,t4018, 64.12 ,,,
period1,sc01,t4019, 63.95 ,,,
period1,sc01,t4020, 63.83 ,,,
period1,sc01,t4021, 59.79 ,,,
period1,sc01,t4022, 62.52 ,,,
period1,sc01,t4023, 58.77 ,,,
period1,sc01,t4024, 58.91 ,,,
period1,sc01,t4025, 56.82 ,,,
period1,sc01,t4026, 59.07 ,,,
period1,sc01,t4027, 62.35 ,,,
period1,sc01,t4028, 62.21 ,,,
period1,sc01,t4029, 62.49 ,,,
period1,sc01,t4030, 61.06 ,,,
period1,sc01,t4031, 61.6 ,,,
period1,sc01,t4032, 63.29 ,,,
period1,sc01,t4033, 61.25 ,,,
period1,sc01,t4034, 60.84 ,,,
period1,sc01,t4035, 56.62 ,,,
period1,sc01,t4036, 56.46 ,,,
period1,sc01,t4037, 59.44 ,,,
period1,sc01,t4038, 63.73 ,,,
period1,sc01,t4039, 67.91 ,,,
period1,sc01,t4040, 65.69 ,,,
period1,sc01,t4041, 63.74 ,,,
period1,sc01,t4042, 61.45 ,,,
period1,sc01,t4043, 59.41 ,,,
period1,sc01,t4044, 59.81 ,,,
period1,sc01,t4045, 54.84 ,,,
period1,sc01,t4046, 52.31 ,,,
period1,sc01,t4047, 49.14 ,,,
period1,sc01,t4048, 50.92 ,,,
period1,sc01,t4049, 55.46 ,,,
period1,sc01,t4050, 52.97 ,,,
period1,sc01,t4051, 57.82 ,,,
period1,sc01,t4052, 60.38 ,,,
period1,sc01,t4053, 66.4 ,,,
period1,sc01,t4054, 58.26 ,,,
period1,sc01,t4055, 57.4 ,,,
period1,sc01,t4056, 54.2 ,,,
period1,sc01,t4057, 52.01 ,,,
period1,sc01,t4058, 49.51 ,,,
period1,sc01,t4059, 54.85 ,,,
period1,sc01,t4060, 54.67 ,,,
period1,sc01,t4061, 58.08 ,,,
period1,sc01,t4062, 59.5 ,,,
period1,sc01,t4063, 62.12 ,,,
period1,sc01,t4064, 64.11 ,,,
period1,sc01,t4065, 61.36 ,,,
period1,sc01,t4066, 62.47 ,,,
period1,sc01,t4067, 65.29 ,,,
period1,sc01,t4068, 66.6 ,,,
period1,sc01,t4069, 62.98 ,,,
period1,sc01,t4070, 57.34 ,,,
period1,sc01,t4071, 62.9 ,,,
period1,sc01,t4072, 61.74 ,,,
period1,sc01,t4073, 61.63 ,,,
period1,sc01,t4074, 61.48 ,,,
period1,sc01,t4075, 62.41 ,,,
period1,sc01,t4076, 67.89 ,,,
period1,sc01,t4077, 67.38 ,,,
period1,sc01,t4078, 62.13 ,,,
period1,sc01,t4079, 60.43 ,,,
period1,sc01,t4080, 59.65 ,,,
period1,sc01,t4081, 55.14 ,,,
period1,sc01,t4082, 55.3 ,,,
period1,sc01,t4083, 55.53 ,,,
period1,sc01,t4084, 54.16 ,,,
period1,sc01,t4085, 59 ,,,
period1,sc01,t4086, 60.39 ,,,
period1,sc01,t4087, 62.27 ,,,
period1,sc01,t4088, 61.72 ,,,
period1,sc01,t4089, 64.61 ,,,
period1,sc01,t4090, 64.72 ,,,
period1,sc01,t4091, 62.59 ,,,
period1,sc01,t4092, 63.77 ,,,
period1,sc01,t4093, 58.12 ,,,
period1,sc01,t4094, 61.75 ,,,
period1,sc01,t4095, 57.31 ,,,
period1,sc01,t4096, 55.75 ,,,
period1,sc01,t4097, 55.45 ,,,
period1,sc01,t4098, 57.78 ,,,
period1,sc01,t4099, 57.87 ,,,
period1,sc01,t4100, 58.12 ,,,
period1,sc01,t4101, 58.71 ,,,
period1,sc01,t4102, 57.42 ,,,
period1,sc01,t4103, 58.21 ,,,
period1,sc01,t4104, 61.46 ,,,
period1,sc01,t4105, 53.78 ,,,
period1,sc01,t4106, 54.88 ,,,
period1,sc01,t4107, 52.45 ,,,
period1,sc01,t4108, 53.68 ,,,
period1,sc01,t4109, 56.32 ,,,
period1,sc01,t4110, 60.67 ,,,
period1,sc01,t4111, 60.01 ,,,
period1,sc01,t4112, 59.92 ,,,
period1,sc01,t4113, 60.64 ,,,
period1,sc01,t4114, 60.68 ,,,
period1,sc01,t4115, 63.5 ,,,
period1,sc01,t4116, 63.35 ,,,
period1,sc01,t4117, 63.05 ,,,
period1,sc01,t4118, 58.83 ,,,
period1,sc01,t4119, 58.36 ,,,
period1,sc01,t4120, 60.42 ,,,
period1,sc01,t4121, 60.82 ,,,
period1,sc01,t4122, 58.4 ,,,
period1,sc01,t4123, 59.7 ,,,
period1,sc01,t4124, 60.1 ,,,
period1,sc01,t4125, 62.15 ,,,
period1,sc01,t4126, 61.12 ,,,
period1,sc01,t4127, 62.21 ,,,
period1,sc01,t4128, 59.75 ,,,
period1,sc01,t4129, 59.86 ,,,
period1,sc01,t4130, 57.71 ,,,
period1,sc01,t4131, 60.53 ,,,
period1,sc01,t4132, 55.62 ,,,
period1,sc01,t4133, 54.63 ,,,
period1,sc01,t4134, 55.11 ,,,
period1,sc01,t4135, 61.51 ,,,
period1,sc01,t4136, 61.73 ,,,
period1,sc01,t4137, 60.08 ,,,
period1,sc01,t4138, 59.3 ,,,
period1,sc01,t4139, 59.05 ,,,
period1,sc01,t4140, 58.66 ,,,
period1,sc01,t4141, 56.99 ,,,
period1,sc01,t4142, 56.78 ,,,
period1,sc01,t4143, 54.75 ,,,
period1,sc01,t4144, 54.81 ,,,
period1,sc01,t4145, 55.85 ,,,
period1,sc01,t4146, 58.84 ,,,
period1,sc01,t4147, 60.26 ,,,
period1,sc01,t4148, 63.78 ,,,
period1,sc01,t4149, 59.37 ,,,
period1,sc01,t4150, 60.37 ,,,
period1,sc01,t4151, 57.38 ,,,
period1,sc01,t4152, 56.06 ,,,
period1,sc01,t4153, 54.96 ,,,
period1,sc01,t4154, 53.62 ,,,
period1,sc01,t4155, 49.18 ,,,
period1,sc01,t4156, 52.71 ,,,
period1,sc01,t4157, 49.99 ,,,
period1,sc01,t4158, 51.33 ,,,
period1,sc01,t4159, 56.76 ,,,
period1,sc01,t4160, 54.56 ,,,
period1,sc01,t4161, 56.13 ,,,
period1,sc01,t4162, 55 ,,,
period1,sc01,t4163, 55.54 ,,,
period1,sc01,t4164, 54.95 ,,,
period1,sc01,t4165, 56.34 ,,,
period1,sc01,t4166, 50.24 ,,,
period1,sc01,t4167, 47.26 ,,,
period1,sc01,t4168, 52.69 ,,,
period1,sc01,t4169, 51.1 ,,,
period1,sc01,t4170, 54.95 ,,,
period1,sc01,t4171, 62.13 ,,,
period1,sc01,t4172, 64.88 ,,,
period1,sc01,t4173, 68.57 ,,,
period1,sc01,t4174, 64.13 ,,,
period1,sc01,t4175, 61.1 ,,,
period1,sc01,t4176, 58.88 ,,,
period1,sc01,t4177, 58.35 ,,,
period1,sc01,t4178, 61.7 ,,,
period1,sc01,t4179, 58.27 ,,,
period1,sc01,t4180, 59.13 ,,,
period1,sc01,t4181, 57.66 ,,,
period1,sc01,t4182, 61.74 ,,,
period1,sc01,t4183, 59.38 ,,,
period1,sc01,t4184, 63.12 ,,,
period1,sc01,t4185, 62.13 ,,,
period1,sc01,t4186, 62.52 ,,,
period1,sc01,t4187, 61.74 ,,,
period1,sc01,t4188, 61.92 ,,,
period1,sc01,t4189, 58.42 ,,,
period1,sc01,t4190, 59.92 ,,,
period1,sc01,t4191, 59.04 ,,,
period1,sc01,t4192, 57.32 ,,,
period1,sc01,t4193, 60.54 ,,,
period1,sc01,t4194, 59.08 ,,,
period1,sc01,t4195, 58.39 ,,,
period1,sc01,t4196, 62.28 ,,,
period1,sc01,t4197, 59.71 ,,,
period1,sc01,t4198, 61.26 ,,,
period1,sc01,t4199, 61.37 ,,,
period1,sc01,t4200, 66.91 ,,,
period1,sc01,t4201, 63.5 ,,,
period1,sc01,t4202, 64.53 ,,,
period1,sc01,t4203, 63.67 ,,,
period1,sc01,t4204, 63.91 ,,,
period1,sc01,t4205, 59.01 ,,,
period1,sc01,t4206, 63.9 ,,,
period1,sc01,t4207, 62.86 ,,,
period1,sc01,t4208, 65.14 ,,,
period1,sc01,t4209, 64.43 ,,,
period1,sc01,t4210, 63.93 ,,,
period1,sc01,t4211, 62.19 ,,,
period1,sc01,t4212, 61.43 ,,,
period1,sc01,t4213, 62.4 ,,,
period1,sc01,t4214, 60.62 ,,,
period1,sc01,t4215, 58.19 ,,,
period1,sc01,t4216, 58.06 ,,,
period1,sc01,t4217, 58.59 ,,,
period1,sc01,t4218, 62.37 ,,,
period1,sc01,t4219, 63.55 ,,,
period1,sc01,t4220, 62.44 ,,,
period1,sc01,t4221, 62.37 ,,,
period1,sc01,t4222, 61.03 ,,,
period1,sc01,t4223, 61.67 ,,,
period1,sc01,t4224, 62.24 ,,,
period1,sc01,t4225, 57.21 ,,,
period1,sc01,t4226, 56.81 ,,,
period1,sc01,t4227, 56.56 ,,,
period1,sc01,t4228, 57.93 ,,,
period1,sc01,t4229, 59.72 ,,,
period1,sc01,t4230, 60.83 ,,,
period1,sc01,t4231, 63.84 ,,,
period1,sc01,t4232, 65.76 ,,,
period1,sc01,t4233, 63.55 ,,,
period1,sc01,t4234, 64.64 ,,,
period1,sc01,t4235, 57.24 ,,,
period1,sc01,t4236, 61.95 ,,,
period1,sc01,t4237, 56.43 ,,,
period1,sc01,t4238, 55.14 ,,,
period1,sc01,t4239, 56.19 ,,,
period1,sc01,t4240, 54.9 ,,,
period1,sc01,t4241, 58.25 ,,,
period1,sc01,t4242, 57.9 ,,,
period1,sc01,t4243, 64.22 ,,,
period1,sc01,t4244, 63.07 ,,,
period1,sc01,t4245, 61.25 ,,,
period1,sc01,t4246, 62.31 ,,,
period1,sc01,t4247, 61.67 ,,,
period1,sc01,t4248, 61.99 ,,,
period1,sc01,t4249, 60.6 ,,,
period1,sc01,t4250, 58.58 ,,,
period1,sc01,t4251, 56.91 ,,,
period1,sc01,t4252, 62.09 ,,,
period1,sc01,t4253, 58.11 ,,,
period1,sc01,t4254, 64.41 ,,,
period1,sc01,t4255, 62.94 ,,,
period1,sc01,t4256, 64.5 ,,,
period1,sc01,t4257, 66.33 ,,,
period1,sc01,t4258, 62.41 ,,,
period1,sc01,t4259, 64.7 ,,,
period1,sc01,t4260, 61.55 ,,,
period1,sc01,t4261, 58.98 ,,,
period1,sc01,t4262, 57.06 ,,,
period1,sc01,t4263, 57.72 ,,,
period1,sc01,t4264, 60.64 ,,,
period1,sc01,t4265, 59.43 ,,,
period1,sc01,t4266, 61.94 ,,,
period1,sc01,t4267, 65.71 ,,,
period1,sc01,t4268, 63.56 ,,,
period1,sc01,t4269, 67.43 ,,,
period1,sc01,t4270, 62.67 ,,,
period1,sc01,t4271, 69.13 ,,,
period1,sc01,t4272, 63.84 ,,,
period1,sc01,t4273, 61.43 ,,,
period1,sc01,t4274, 63.57 ,,,
period1,sc01,t4275, 62.29 ,,,
period1,sc01,t4276, 63.11 ,,,
period1,sc01,t4277, 64.78 ,,,
period1,sc01,t4278, 61.21 ,,,
period1,sc01,t4279, 65.89 ,,,
period1,sc01,t4280, 67.42 ,,,
period1,sc01,t4281, 65.25 ,,,
period1,sc01,t4282, 66.29 ,,,
period1,sc01,t4283, 68.5 ,,,
period1,sc01,t4284, 66.37 ,,,
period1,sc01,t4285, 65.31 ,,,
period1,sc01,t4286, 65.12 ,,,
period1,sc01,t4287, 64.95 ,,,
period1,sc01,t4288, 62.5 ,,,
period1,sc01,t4289, 64.87 ,,,
period1,sc01,t4290, 63.13 ,,,
period1,sc01,t4291, 64.48 ,,,
period1,sc01,t4292, 64.71 ,,,
period1,sc01,t4293, 63.63 ,,,
period1,sc01,t4294, 59.35 ,,,
period1,sc01,t4295, 66.9 ,,,
period1,sc01,t4296, 62.3 ,,,
period1,sc01,t4297, 63.26 ,,,
period1,sc01,t4298, 62.34 ,,,
period1,sc01,t4299, 64.6 ,,,
period1,sc01,t4300, 60.46 ,,,
period1,sc01,t4301, 59.31 ,,,
period1,sc01,t4302, 56.09 ,,,
period1,sc01,t4303, 62.71 ,,,
period1,sc01,t4304, 62.17 ,,,
period1,sc01,t4305, 62.9 ,,,
period1,sc01,t4306, 60.88 ,,,
period1,sc01,t4307, 64.4 ,,,
period1,sc01,t4308, 63.34 ,,,
period1,sc01,t4309, 63.22 ,,,
period1,sc01,t4310, 63.59 ,,,
period1,sc01,t4311, 58.37 ,,,
period1,sc01,t4312, 62.08 ,,,
period1,sc01,t4313, 60.39 ,,,
period1,sc01,t4314, 60.24 ,,,
period1,sc01,t4315, 62.68 ,,,
period1,sc01,t4316, 61.51 ,,,
period1,sc01,t4317, 61.56 ,,,
period1,sc01,t4318, 59.63 ,,,
period1,sc01,t4319, 58.41 ,,,
period1,sc01,t4320, 59.7 ,,,
period1,sc01,t4321, 57.31 ,,,
period1,sc01,t4322, 59.82 ,,,
period1,sc01,t4323, 58.61 ,,,
period1,sc01,t4324, 60.65 ,,,
period1,sc01,t4325, 56.55 ,,,
period1,sc01,t4326, 58.32 ,,,
period1,sc01,t4327, 57.42 ,,,
period1,sc01,t4328, 60.27 ,,,
period1,sc01,t4329, 61.6 ,,,
period1,sc01,t4330, 57.76 ,,,
period1,sc01,t4331, 56.92 ,,,
period1,sc01,t4332, 60.27 ,,,
period1,sc01,t4333, 59.09 ,,,
period1,sc01,t4334, 59.03 ,,,
period1,sc01,t4335, 56.11 ,,,
period1,sc01,t4336, 55.51 ,,,
period1,sc01,t4337, 54.35 ,,,
period1,sc01,t4338, 55.93 ,,,
period1,sc01,t4339, 65.02 ,,,
period1,sc01,t4340, 64.33 ,,,
period1,sc01,t4341, 66.26 ,,,
period1,sc01,t4342, 63.65 ,,,
period1,sc01,t4343, 61.98 ,,,
period1,sc01,t4344, 55.91 ,,,
period1,sc01,t4345, 55.31 ,,,
period1,sc01,t4346, 53.91 ,,,
period1,sc01,t4347, 55.91 ,,,
period1,sc01,t4348, 53.24 ,,,
period1,sc01,t4349, 55.98 ,,,
period1,sc01,t4350, 62.83 ,,,
period1,sc01,t4351, 64.1 ,,,
period1,sc01,t4352, 62.78 ,,,
period1,sc01,t4353, 66.28 ,,,
period1,sc01,t4354, 62.98 ,,,
period1,sc01,t4355, 63.55 ,,,
period1,sc01,t4356, 65.62 ,,,
period1,sc01,t4357, 62.19 ,,,
period1,sc01,t4358, 62.23 ,,,
period1,sc01,t4359, 59.94 ,,,
period1,sc01,t4360, 58.73 ,,,
period1,sc01,t4361, 55.97 ,,,
period1,sc01,t4362, 60.39 ,,,
period1,sc01,t4363, 62.5 ,,,
period1,sc01,t4364, 62.62 ,,,
period1,sc01,t4365, 61.56 ,,,
period1,sc01,t4366, 60.71 ,,,
period1,sc01,t4367, 61.78 ,,,
period1,sc01,t4368, 57.01 ,,,
period1,sc01,t4369, 50.89 ,,,
period1,sc01,t4370, 51.39 ,,,
period1,sc01,t4371, 53.23 ,,,
period1,sc01,t4372, 53.32 ,,,
period1,sc01,t4373, 57.69 ,,,
period1,sc01,t4374, 58.26 ,,,
period1,sc01,t4375, 62.82 ,,,
period1,sc01,t4376, 64.19 ,,,
period1,sc01,t4377, 63.76 ,,,
period1,sc01,t4378, 63.89 ,,,
period1,sc01,t4379, 66.32 ,,,
period1,sc01,t4380, 68.76 ,,,
period1,sc01,t4381, 64.03 ,,,
period1,sc01,t4382, 63.96 ,,,
period1,sc01,t4383, 65.76 ,,,
period1,sc01,t4384, 66.82 ,,,
period1,sc01,t4385, 62.18 ,,,
period1,sc01,t4386, 64.56 ,,,
period1,sc01,t4387, 62.91 ,,,
period1,sc01,t4388, 66.46 ,,,
period1,sc01,t4389, 60.22 ,,,
period1,sc01,t4390, 62.17 ,,,
period1,sc01,t4391, 64.93 ,,,
period1,sc01,t4392, 60.24 ,,,
period1,sc01,t4393, 58.27 ,,,
period1,sc01,t4394, 55.85 ,,,
period1,sc01,t4395, 55.41 ,,,
period1,sc01,t4396, 56.5 ,,,
period1,sc01,t4397, 55.82 ,,,
period1,sc01,t4398, 63.35 ,,,
period1,sc01,t4399, 64.02 ,,,
period1,sc01,t4400, 64.32 ,,,
period1,sc01,t4401, 67.95 ,,,
period1,sc01,t4402, 66.76 ,,,
period1,sc01,t4403, 65.95 ,,,
period1,sc01,t4404, 65.42 ,,,
period1,sc01,t4405, 66.46 ,,,
period1,sc01,t4406, 64.14 ,,,
period1,sc01,t4407, 64.36 ,,,
period1,sc01,t4408, 63.97 ,,,
period1,sc01,t4409, 66.43 ,,,
period1,sc01,t4410, 65.67 ,,,
period1,sc01,t4411, 63.98 ,,,
period1,sc01,t4412, 66.36 ,,,
period1,sc01,t4413, 66.5 ,,,
period1,sc01,t4414, 61.95 ,,,
period1,sc01,t4415, 63.91 ,,,
period1,sc01,t4416, 60.86 ,,,
period1,sc01,t4417, 60.43 ,,,
period1,sc01,t4418, 58.13 ,,,
period1,sc01,t4419, 60.18 ,,,
period1,sc01,t4420, 61.04 ,,,
period1,sc01,t4421, 64.08 ,,,
period1,sc01,t4422, 67.52 ,,,
period1,sc01,t4423, 68.49 ,,,
period1,sc01,t4424, 67.12 ,,,
period1,sc01,t4425, 66 ,,,
period1,sc01,t4426, 67.54 ,,,
period1,sc01,t4427, 68.59 ,,,
period1,sc01,t4428, 68.58 ,,,
period1,sc01,t4429, 70.63 ,,,
period1,sc01,t4430, 65.46 ,,,
period1,sc01,t4431, 66.14 ,,,
period1,sc01,t4432, 66.99 ,,,
period1,sc01,t4433, 67.27 ,,,
period1,sc01,t4434, 66.9 ,,,
period1,sc01,t4435, 66.2 ,,,
period1,sc01,t4436, 68.68 ,,,
period1,sc01,t4437, 68.54 ,,,
period1,sc01,t4438, 63.78 ,,,
period1,sc01,t4439, 70.9 ,,,
period1,sc01,t4440, 66.9 ,,,
period1,sc01,t4441, 66.67 ,,,
period1,sc01,t4442, 68 ,,,
period1,sc01,t4443, 67.87 ,,,
period1,sc01,t4444, 67.48 ,,,
period1,sc01,t4445, 65.99 ,,,
period1,sc01,t4446, 70.45 ,,,
period1,sc01,t4447, 68.25 ,,,
period1,sc01,t4448, 71.41 ,,,
period1,sc01,t4449, 66.18 ,,,
period1,sc01,t4450, 68.82 ,,,
period1,sc01,t4451, 73.08 ,,,
period1,sc01,t4452, 71.11 ,,,
period1,sc01,t4453, 71.16 ,,,
period1,sc01,t4454, 66.71 ,,,
period1,sc01,t4455, 65.55 ,,,
period1,sc01,t4456, 66.1 ,,,
period1,sc01,t4457, 68.88 ,,,
period1,sc01,t4458, 69.71 ,,,
period1,sc01,t4459, 70.37 ,,,
period1,sc01,t4460, 70.15 ,,,
period1,sc01,t4461, 69.04 ,,,
period1,sc01,t4462, 69.05 ,,,
period1,sc01,t4463, 68.5 ,,,
period1,sc01,t4464, 69.28 ,,,
period1,sc01,t4465, 70.02 ,,,
period1,sc01,t4466, 69.18 ,,,
period1,sc01,t4467, 68.73 ,,,
period1,sc01,t4468, 65.67 ,,,
period1,sc01,t4469, 59.72 ,,,
period1,sc01,t4470, 62.47 ,,,
period1,sc01,t4471, 66.63 ,,,
period1,sc01,t4472, 68.78 ,,,
period1,sc01,t4473, 66.51 ,,,
period1,sc01,t4474, 63.5 ,,,
period1,sc01,t4475, 68.21 ,,,
period1,sc01,t4476, 64.09 ,,,
period1,sc01,t4477, 61.98 ,,,
period1,sc01,t4478, 59.75 ,,,
period1,sc01,t4479, 55.15 ,,,
period1,sc01,t4480, 56.26 ,,,
period1,sc01,t4481, 54.77 ,,,
period1,sc01,t4482, 57.91 ,,,
period1,sc01,t4483, 63.1 ,,,
period1,sc01,t4484, 65.12 ,,,
period1,sc01,t4485, 66.81 ,,,
period1,sc01,t4486, 65.02 ,,,
period1,sc01,t4487, 68.7 ,,,
period1,sc01,t4488, 67.47 ,,,
period1,sc01,t4489, 66.58 ,,,
period1,sc01,t4490, 63.2 ,,,
period1,sc01,t4491, 61.6 ,,,
period1,sc01,t4492, 59.72 ,,,
period1,sc01,t4493, 55.23 ,,,
period1,sc01,t4494, 54.08 ,,,
period1,sc01,t4495, 56.81 ,,,
period1,sc01,t4496, 59.28 ,,,
period1,sc01,t4497, 62.3 ,,,
period1,sc01,t4498, 63.23 ,,,
period1,sc01,t4499, 64.95 ,,,
period1,sc01,t4500, 66.02 ,,,
period1,sc01,t4501, 66.32 ,,,
period1,sc01,t4502, 59.27 ,,,
period1,sc01,t4503, 60.92 ,,,
period1,sc01,t4504, 59.21 ,,,
period1,sc01,t4505, 57.43 ,,,
period1,sc01,t4506, 58.95 ,,,
period1,sc01,t4507, 59.6 ,,,
period1,sc01,t4508, 64.94 ,,,
period1,sc01,t4509, 67.23 ,,,
period1,sc01,t4510, 61.42 ,,,
period1,sc01,t4511, 61.31 ,,,
period1,sc01,t4512, 53.54 ,,,
period1,sc01,t4513, 53.09 ,,,
period1,sc01,t4514, 51.28 ,,,
period1,sc01,t4515, 51.16 ,,,
period1,sc01,t4516, 56.64 ,,,
period1,sc01,t4517, 59.67 ,,,
period1,sc01,t4518, 61.08 ,,,
period1,sc01,t4519, 64.38 ,,,
period1,sc01,t4520, 70.66 ,,,
period1,sc01,t4521, 65.9 ,,,
period1,sc01,t4522, 66.22 ,,,
period1,sc01,t4523, 69.49 ,,,
period1,sc01,t4524, 68.8 ,,,
period1,sc01,t4525, 67.59 ,,,
period1,sc01,t4526, 66.8 ,,,
period1,sc01,t4527, 70.38 ,,,
period1,sc01,t4528, 64.13 ,,,
period1,sc01,t4529, 62.3 ,,,
period1,sc01,t4530, 63.46 ,,,
period1,sc01,t4531, 67.47 ,,,
period1,sc01,t4532, 66.58 ,,,
period1,sc01,t4533, 67.47 ,,,
period1,sc01,t4534, 67.96 ,,,
period1,sc01,t4535, 65.39 ,,,
period1,sc01,t4536, 63.6 ,,,
period1,sc01,t4537, 58.56 ,,,
period1,sc01,t4538, 59.66 ,,,
period1,sc01,t4539, 60.58 ,,,
period1,sc01,t4540, 56.52 ,,,
period1,sc01,t4541, 64.45 ,,,
period1,sc01,t4542, 62.97 ,,,
period1,sc01,t4543, 63.05 ,,,
period1,sc01,t4544, 66.4 ,,,
period1,sc01,t4545, 66.27 ,,,
period1,sc01,t4546, 70.56 ,,,
period1,sc01,t4547, 70.59 ,,,
period1,sc01,t4548, 66.83 ,,,
period1,sc01,t4549, 67.79 ,,,
period1,sc01,t4550, 64.16 ,,,
period1,sc01,t4551, 65.38 ,,,
period1,sc01,t4552, 65.39 ,,,
period1,sc01,t4553, 65.21 ,,,
period1,sc01,t4554, 64.92 ,,,
period1,sc01,t4555, 63.47 ,,,
period1,sc01,t4556, 65.3 ,,,
period1,sc01,t4557, 62.3 ,,,
period1,sc01,t4558, 63.12 ,,,
period1,sc01,t4559, 64.1 ,,,
period1,sc01,t4560, 57.99 ,,,
period1,sc01,t4561, 53.04 ,,,
period1,sc01,t4562, 55.42 ,,,
period1,sc01,t4563, 53.63 ,,,
period1,sc01,t4564, 54.87 ,,,
period1,sc01,t4565, 57.99 ,,,
period1,sc01,t4566, 61.5 ,,,
period1,sc01,t4567, 60.56 ,,,
period1,sc01,t4568, 66.2 ,,,
period1,sc01,t4569, 65.63 ,,,
period1,sc01,t4570, 66.09 ,,,
period1,sc01,t4571, 67.75 ,,,
period1,sc01,t4572, 68.83 ,,,
period1,sc01,t4573, 67.75 ,,,
period1,sc01,t4574, 66.79 ,,,
period1,sc01,t4575, 69.16 ,,,
period1,sc01,t4576, 70.52 ,,,
period1,sc01,t4577, 68.06 ,,,
period1,sc01,t4578, 66.59 ,,,
period1,sc01,t4579, 68.03 ,,,
period1,sc01,t4580, 67.87 ,,,
period1,sc01,t4581, 64.88 ,,,
period1,sc01,t4582, 66.89 ,,,
period1,sc01,t4583, 67.91 ,,,
period1,sc01,t4584, 64.01 ,,,
period1,sc01,t4585, 63.94 ,,,
period1,sc01,t4586, 60.52 ,,,
period1,sc01,t4587, 62.86 ,,,
period1,sc01,t4588, 59.65 ,,,
period1,sc01,t4589, 61.73 ,,,
period1,sc01,t4590, 63.01 ,,,
period1,sc01,t4591, 68.57 ,,,
period1,sc01,t4592, 65.05 ,,,
period1,sc01,t4593, 67.99 ,,,
period1,sc01,t4594, 65.52 ,,,
period1,sc01,t4595, 69.68 ,,,
period1,sc01,t4596, 69.58 ,,,
period1,sc01,t4597, 69.29 ,,,
period1,sc01,t4598, 71.15 ,,,
period1,sc01,t4599, 67.43 ,,,
period1,sc01,t4600, 66.09 ,,,
period1,sc01,t4601, 69.16 ,,,
period1,sc01,t4602, 67.11 ,,,
period1,sc01,t4603, 67.41 ,,,
period1,sc01,t4604, 69.36 ,,,
period1,sc01,t4605, 68.43 ,,,
period1,sc01,t4606, 62.55 ,,,
period1,sc01,t4607, 72.96 ,,,
period1,sc01,t4608, 68.32 ,,,
period1,sc01,t4609, 64.03 ,,,
period1,sc01,t4610, 65.97 ,,,
period1,sc01,t4611, 64.11 ,,,
period1,sc01,t4612, 65.38 ,,,
period1,sc01,t4613, 68.04 ,,,
period1,sc01,t4614, 63.77 ,,,
period1,sc01,t4615, 70.55 ,,,
period1,sc01,t4616, 72.53 ,,,
