,,,Up_SR,Down_SR,Up_TR,Down_TR
period1,sc01,t4622, 100 , 100 ,,
period1,sc01,t4623, 100 , 100 ,,
period1,sc01,t4624, 100 , 100 ,,
period1,sc01,t4625, 100 , 100 ,,
period1,sc01,t4626, 100 , 100 ,,
period1,sc01,t4627, 100 , 100 ,,
period1,sc01,t4628, 100 , 100 ,,
period1,sc01,t4629, 100 , 100 ,,
period1,sc01,t4630, 100 , 100 ,,
period1,sc01,t4631, 100 , 100 ,,
period1,sc01,t4632, 100 , 100 ,,
period1,sc01,t4633, 100 , 100 ,,
period1,sc01,t4634, 100 , 100 ,,
period1,sc01,t4635, 100 , 100 ,,
period1,sc01,t4636, 100 , 100 ,,
period1,sc01,t4637, 100 , 100 ,,
period1,sc01,t4638, 100 , 100 ,,
period1,sc01,t4639, 100 , 100 ,,
period1,sc01,t4640, 100 , 100 ,,
period1,sc01,t4641, 100 , 100 ,,
period1,sc01,t4642, 100 , 100 ,,
period1,sc01,t4643, 100 , 100 ,,
period1,sc01,t4644, 100 , 100 ,,
period1,sc01,t4645, 100 , 100 ,,
period1,sc01,t4646, 100 , 100 ,,
period1,sc01,t4647, 100 , 100 ,,
period1,sc01,t4648, 100 , 100 ,,
period1,sc01,t4649, 100 , 100 ,,
period1,sc01,t4650, 100 , 100 ,,
period1,sc01,t4651, 100 , 100 ,,
period1,sc01,t4652, 100 , 100 ,,
period1,sc01,t4653, 100 , 100 ,,
period1,sc01,t4654, 100 , 100 ,,
period1,sc01,t4655, 100 , 100 ,,
period1,sc01,t4656, 100 , 100 ,,
period1,sc01,t4657, 100 , 100 ,,
period1,sc01,t4658, 100 , 100 ,,
period1,sc01,t4659, 100 , 100 ,,
period1,sc01,t4660, 100 , 100 ,,
period1,sc01,t4661, 100 , 100 ,,
period1,sc01,t4662, 100 , 100 ,,
period1,sc01,t4663, 100 , 100 ,,
period1,sc01,t4664, 100 , 100 ,,
period1,sc01,t4665, 100 , 100 ,,
period1,sc01,t4666, 100 , 100 ,,
period1,sc01,t4667, 100 , 100 ,,
period1,sc01,t4668, 100 , 100 ,,
period1,sc01,t4669, 100 , 100 ,,
period1,sc01,t4670, 100 , 100 ,,
period1,sc01,t4671, 100 , 100 ,,
period1,sc01,t4672, 100 , 100 ,,
period1,sc01,t4673, 100 , 100 ,,
period1,sc01,t4674, 100 , 100 ,,
period1,sc01,t4675, 100 , 100 ,,
period1,sc01,t4676, 100 , 100 ,,
period1,sc01,t4677, 100 , 100 ,,
period1,sc01,t4678, 100 , 100 ,,
period1,sc01,t4679, 100 , 100 ,,
period1,sc01,t4680, 100 , 100 ,,
period1,sc01,t4681, 100 , 100 ,,
period1,sc01,t4682, 100 , 100 ,,
period1,sc01,t4683, 100 , 100 ,,
period1,sc01,t4684, 100 , 100 ,,
period1,sc01,t4685, 100 , 100 ,,
period1,sc01,t4686, 100 , 100 ,,
period1,sc01,t4687, 100 , 100 ,,
period1,sc01,t4688, 100 , 100 ,,
period1,sc01,t4689, 100 , 100 ,,
period1,sc01,t4690, 100 , 100 ,,
period1,sc01,t4691, 100 , 100 ,,
period1,sc01,t4692, 100 , 100 ,,
period1,sc01,t4693, 100 , 100 ,,
period1,sc01,t4694, 100 , 100 ,,
period1,sc01,t4695, 100 , 100 ,,
period1,sc01,t4696, 100 , 100 ,,
period1,sc01,t4697, 100 , 100 ,,
period1,sc01,t4698, 100 , 100 ,,
period1,sc01,t4699, 100 , 100 ,,
period1,sc01,t4700, 100 , 100 ,,
period1,sc01,t4701, 100 , 100 ,,
period1,sc01,t4702, 100 , 100 ,,
period1,sc01,t4703, 100 , 100 ,,
period1,sc01,t4704, 100 , 100 ,,
period1,sc01,t4705, 100 , 100 ,,
period1,sc01,t4706, 100 , 100 ,,
period1,sc01,t4707, 100 , 100 ,,
period1,sc01,t4708, 100 , 100 ,,
period1,sc01,t4709, 100 , 100 ,,
period1,sc01,t4710, 100 , 100 ,,
period1,sc01,t4711, 100 , 100 ,,
period1,sc01,t4712, 100 , 100 ,,
period1,sc01,t4713, 100 , 100 ,,
period1,sc01,t4714, 100 , 100 ,,
period1,sc01,t4715, 100 , 100 ,,
period1,sc01,t4716, 100 , 100 ,,
period1,sc01,t4717, 100 , 100 ,,
period1,sc01,t4718, 100 , 100 ,,
period1,sc01,t4719, 100 , 100 ,,
period1,sc01,t4720, 100 , 100 ,,
period1,sc01,t4721, 100 , 100 ,,
period1,sc01,t4722, 100 , 100 ,,
period1,sc01,t4723, 100 , 100 ,,
period1,sc01,t4724, 100 , 100 ,,
period1,sc01,t4725, 100 , 100 ,,
period1,sc01,t4726, 100 , 100 ,,
period1,sc01,t4727, 100 , 100 ,,
period1,sc01,t4728, 100 , 100 ,,
period1,sc01,t4729, 100 , 100 ,,
period1,sc01,t4730, 100 , 100 ,,
period1,sc01,t4731, 100 , 100 ,,
period1,sc01,t4732, 100 , 100 ,,
period1,sc01,t4733, 100 , 100 ,,
period1,sc01,t4734, 100 , 100 ,,
period1,sc01,t4735, 100 , 100 ,,
period1,sc01,t4736, 100 , 100 ,,
period1,sc01,t4737, 100 , 100 ,,
period1,sc01,t4738, 100 , 100 ,,
period1,sc01,t4739, 100 , 100 ,,
period1,sc01,t4740, 100 , 100 ,,
period1,sc01,t4741, 100 , 100 ,,
period1,sc01,t4742, 100 , 100 ,,
period1,sc01,t4743, 100 , 100 ,,
period1,sc01,t4744, 100 , 100 ,,
period1,sc01,t4745, 100 , 100 ,,
period1,sc01,t4746, 100 , 100 ,,
period1,sc01,t4747, 100 , 100 ,,
period1,sc01,t4748, 100 , 100 ,,
period1,sc01,t4749, 100 , 100 ,,
period1,sc01,t4750, 100 , 100 ,,
period1,sc01,t4751, 100 , 100 ,,
period1,sc01,t4752, 100 , 100 ,,
period1,sc01,t4753, 100 , 100 ,,
period1,sc01,t4754, 100 , 100 ,,
period1,sc01,t4755, 100 , 100 ,,
period1,sc01,t4756, 100 , 100 ,,
period1,sc01,t4757, 100 , 100 ,,
period1,sc01,t4758, 100 , 100 ,,
period1,sc01,t4759, 100 , 100 ,,
period1,sc01,t4760, 100 , 100 ,,
period1,sc01,t4761, 100 , 100 ,,
period1,sc01,t4762, 100 , 100 ,,
period1,sc01,t4763, 100 , 100 ,,
period1,sc01,t4764, 100 , 100 ,,
period1,sc01,t4765, 100 , 100 ,,
period1,sc01,t4766, 100 , 100 ,,
period1,sc01,t4767, 100 , 100 ,,
period1,sc01,t4768, 100 , 100 ,,
period1,sc01,t4769, 100 , 100 ,,
period1,sc01,t4770, 100 , 100 ,,
period1,sc01,t4771, 100 , 100 ,,
period1,sc01,t4772, 100 , 100 ,,
period1,sc01,t4773, 100 , 100 ,,
period1,sc01,t4774, 100 , 100 ,,
period1,sc01,t4775, 100 , 100 ,,
period1,sc01,t4776, 100 , 100 ,,
period1,sc01,t4777, 100 , 100 ,,
period1,sc01,t4778, 100 , 100 ,,
period1,sc01,t4779, 100 , 100 ,,
period1,sc01,t4780, 100 , 100 ,,
period1,sc01,t4781, 100 , 100 ,,
period1,sc01,t4782, 100 , 100 ,,
period1,sc01,t4783, 100 , 100 ,,
period1,sc01,t4784, 100 , 100 ,,
period1,sc01,t4785, 100 , 100 ,,
period1,sc01,t4786, 100 , 100 ,,
period1,sc01,t4787, 100 , 100 ,,
period1,sc01,t4788, 100 , 100 ,,
period1,sc01,t4789, 100 , 100 ,,
period1,sc01,t4790, 100 , 100 ,,
period1,sc01,t4791, 100 , 100 ,,
period1,sc01,t4792, 100 , 100 ,,
period1,sc01,t4793, 100 , 100 ,,
period1,sc01,t4794, 100 , 100 ,,
period1,sc01,t4795, 100 , 100 ,,
period1,sc01,t4796, 100 , 100 ,,
period1,sc01,t4797, 100 , 100 ,,
period1,sc01,t4798, 100 , 100 ,,
period1,sc01,t4799, 100 , 100 ,,
period1,sc01,t4800, 100 , 100 ,,
period1,sc01,t4801, 100 , 100 ,,
period1,sc01,t4802, 100 , 100 ,,
period1,sc01,t4803, 100 , 100 ,,
period1,sc01,t4804, 100 , 100 ,,
period1,sc01,t4805, 100 , 100 ,,
period1,sc01,t4806, 100 , 100 ,,
period1,sc01,t4807, 100 , 100 ,,
period1,sc01,t4808, 100 , 100 ,,
period1,sc01,t4809, 100 , 100 ,,
period1,sc01,t4810, 100 , 100 ,,
period1,sc01,t4811, 100 , 100 ,,
period1,sc01,t4812, 100 , 100 ,,
period1,sc01,t4813, 100 , 100 ,,
period1,sc01,t4814, 100 , 100 ,,
period1,sc01,t4815, 100 , 100 ,,
period1,sc01,t4816, 100 , 100 ,,
period1,sc01,t4817, 100 , 100 ,,
period1,sc01,t4818, 100 , 100 ,,
period1,sc01,t4819, 100 , 100 ,,
period1,sc01,t4820, 100 , 100 ,,
period1,sc01,t4821, 100 , 100 ,,
period1,sc01,t4822, 100 , 100 ,,
period1,sc01,t4823, 100 , 100 ,,
period1,sc01,t4824, 100 , 100 ,,
period1,sc01,t4825, 100 , 100 ,,
period1,sc01,t4826, 100 , 100 ,,
period1,sc01,t4827, 100 , 100 ,,
period1,sc01,t4828, 100 , 100 ,,
period1,sc01,t4829, 100 , 100 ,,
period1,sc01,t4830, 100 , 100 ,,
period1,sc01,t4831, 100 , 100 ,,
period1,sc01,t4832, 100 , 100 ,,
period1,sc01,t4833, 100 , 100 ,,
period1,sc01,t4834, 100 , 100 ,,
period1,sc01,t4835, 100 , 100 ,,
period1,sc01,t4836, 100 , 100 ,,
period1,sc01,t4837, 100 , 100 ,,
period1,sc01,t4838, 100 , 100 ,,
period1,sc01,t4839, 100 , 100 ,,
period1,sc01,t4840, 100 , 100 ,,
period1,sc01,t4841, 100 , 100 ,,
period1,sc01,t4842, 100 , 100 ,,
period1,sc01,t4843, 100 , 100 ,,
period1,sc01,t4844, 100 , 100 ,,
period1,sc01,t4845, 100 , 100 ,,
period1,sc01,t4846, 100 , 100 ,,
period1,sc01,t4847, 100 , 100 ,,
period1,sc01,t4848, 100 , 100 ,,
period1,sc01,t4849, 100 , 100 ,,
period1,sc01,t4850, 100 , 100 ,,
period1,sc01,t4851, 100 , 100 ,,
period1,sc01,t4852, 100 , 100 ,,
period1,sc01,t4853, 100 , 100 ,,
period1,sc01,t4854, 100 , 100 ,,
period1,sc01,t4855, 100 , 100 ,,
period1,sc01,t4856, 100 , 100 ,,
period1,sc01,t4857, 100 , 100 ,,
period1,sc01,t4858, 100 , 100 ,,
period1,sc01,t4859, 100 , 100 ,,
period1,sc01,t4860, 100 , 100 ,,
period1,sc01,t4861, 100 , 100 ,,
period1,sc01,t4862, 100 , 100 ,,
period1,sc01,t4863, 100 , 100 ,,
period1,sc01,t4864, 100 , 100 ,,
period1,sc01,t4865, 100 , 100 ,,
period1,sc01,t4866, 100 , 100 ,,
period1,sc01,t4867, 100 , 100 ,,
period1,sc01,t4868, 100 , 100 ,,
period1,sc01,t4869, 100 , 100 ,,
period1,sc01,t4870, 100 , 100 ,,
period1,sc01,t4871, 100 , 100 ,,
period1,sc01,t4872, 100 , 100 ,,
period1,sc01,t4873, 100 , 100 ,,
period1,sc01,t4874, 100 , 100 ,,
period1,sc01,t4875, 100 , 100 ,,
period1,sc01,t4876, 100 , 100 ,,
period1,sc01,t4877, 100 , 100 ,,
period1,sc01,t4878, 100 , 100 ,,
period1,sc01,t4879, 100 , 100 ,,
period1,sc01,t4880, 100 , 100 ,,
period1,sc01,t4881, 100 , 100 ,,
period1,sc01,t4882, 100 , 100 ,,
period1,sc01,t4883, 100 , 100 ,,
period1,sc01,t4884, 100 , 100 ,,
period1,sc01,t4885, 100 , 100 ,,
period1,sc01,t4886, 100 , 100 ,,
period1,sc01,t4887, 100 , 100 ,,
period1,sc01,t4888, 100 , 100 ,,
period1,sc01,t4889, 100 , 100 ,,
period1,sc01,t4890, 100 , 100 ,,
period1,sc01,t4891, 100 , 100 ,,
period1,sc01,t4892, 100 , 100 ,,
period1,sc01,t4893, 100 , 100 ,,
period1,sc01,t4894, 100 , 100 ,,
period1,sc01,t4895, 100 , 100 ,,
period1,sc01,t4896, 100 , 100 ,,
period1,sc01,t4897, 100 , 100 ,,
period1,sc01,t4898, 100 , 100 ,,
period1,sc01,t4899, 100 , 100 ,,
period1,sc01,t4900, 100 , 100 ,,
period1,sc01,t4901, 100 , 100 ,,
period1,sc01,t4902, 100 , 100 ,,
period1,sc01,t4903, 100 , 100 ,,
period1,sc01,t4904, 100 , 100 ,,
period1,sc01,t4905, 100 , 100 ,,
period1,sc01,t4906, 100 , 100 ,,
period1,sc01,t4907, 100 , 100 ,,
period1,sc01,t4908, 100 , 100 ,,
period1,sc01,t4909, 100 , 100 ,,
period1,sc01,t4910, 100 , 100 ,,
period1,sc01,t4911, 100 , 100 ,,
period1,sc01,t4912, 100 , 100 ,,
period1,sc01,t4913, 100 , 100 ,,
period1,sc01,t4914, 100 , 100 ,,
period1,sc01,t4915, 100 , 100 ,,
period1,sc01,t4916, 100 , 100 ,,
period1,sc01,t4917, 100 , 100 ,,
period1,sc01,t4918, 100 , 100 ,,
period1,sc01,t4919, 100 , 100 ,,
period1,sc01,t4920, 100 , 100 ,,
period1,sc01,t4921, 100 , 100 ,,
period1,sc01,t4922, 100 , 100 ,,
period1,sc01,t4923, 100 , 100 ,,
period1,sc01,t4924, 100 , 100 ,,
period1,sc01,t4925, 100 , 100 ,,
period1,sc01,t4926, 100 , 100 ,,
period1,sc01,t4927, 100 , 100 ,,
period1,sc01,t4928, 100 , 100 ,,
period1,sc01,t4929, 100 , 100 ,,
period1,sc01,t4930, 100 , 100 ,,
period1,sc01,t4931, 100 , 100 ,,
period1,sc01,t4932, 100 , 100 ,,
period1,sc01,t4933, 100 , 100 ,,
period1,sc01,t4934, 100 , 100 ,,
period1,sc01,t4935, 100 , 100 ,,
period1,sc01,t4936, 100 , 100 ,,
period1,sc01,t4937, 100 , 100 ,,
period1,sc01,t4938, 100 , 100 ,,
period1,sc01,t4939, 100 , 100 ,,
period1,sc01,t4940, 100 , 100 ,,
period1,sc01,t4941, 100 , 100 ,,
period1,sc01,t4942, 100 , 100 ,,
period1,sc01,t4943, 100 , 100 ,,
period1,sc01,t4944, 100 , 100 ,,
period1,sc01,t4945, 100 , 100 ,,
period1,sc01,t4946, 100 , 100 ,,
period1,sc01,t4947, 100 , 100 ,,
period1,sc01,t4948, 100 , 100 ,,
period1,sc01,t4949, 100 , 100 ,,
period1,sc01,t4950, 100 , 100 ,,
period1,sc01,t4951, 100 , 100 ,,
period1,sc01,t4952, 100 , 100 ,,
period1,sc01,t4953, 100 , 100 ,,
period1,sc01,t4954, 100 , 100 ,,
period1,sc01,t4955, 100 , 100 ,,
period1,sc01,t4956, 100 , 100 ,,
period1,sc01,t4957, 100 , 100 ,,
period1,sc01,t4958, 100 , 100 ,,
period1,sc01,t4959, 100 , 100 ,,
period1,sc01,t4960, 100 , 100 ,,
period1,sc01,t4961, 100 , 100 ,,
period1,sc01,t4962, 100 , 100 ,,
period1,sc01,t4963, 100 , 100 ,,
period1,sc01,t4964, 100 , 100 ,,
period1,sc01,t4965, 100 , 100 ,,
period1,sc01,t4966, 100 , 100 ,,
period1,sc01,t4967, 100 , 100 ,,
period1,sc01,t4968, 100 , 100 ,,
period1,sc01,t4969, 100 , 100 ,,
period1,sc01,t4970, 100 , 100 ,,
period1,sc01,t4971, 100 , 100 ,,
period1,sc01,t4972, 100 , 100 ,,
period1,sc01,t4973, 100 , 100 ,,
period1,sc01,t4974, 100 , 100 ,,
period1,sc01,t4975, 100 , 100 ,,
period1,sc01,t4976, 100 , 100 ,,
period1,sc01,t4977, 100 , 100 ,,
period1,sc01,t4978, 100 , 100 ,,
period1,sc01,t4979, 100 , 100 ,,
period1,sc01,t4980, 100 , 100 ,,
period1,sc01,t4981, 100 , 100 ,,
period1,sc01,t4982, 100 , 100 ,,
period1,sc01,t4983, 100 , 100 ,,
period1,sc01,t4984, 100 , 100 ,,
period1,sc01,t4985, 100 , 100 ,,
period1,sc01,t4986, 100 , 100 ,,
period1,sc01,t4987, 100 , 100 ,,
period1,sc01,t4988, 100 , 100 ,,
period1,sc01,t4989, 100 , 100 ,,
period1,sc01,t4990, 100 , 100 ,,
period1,sc01,t4991, 100 , 100 ,,
period1,sc01,t4992, 100 , 100 ,,
period1,sc01,t4993, 100 , 100 ,,
period1,sc01,t4994, 100 , 100 ,,
period1,sc01,t4995, 100 , 100 ,,
period1,sc01,t4996, 100 , 100 ,,
period1,sc01,t4997, 100 , 100 ,,
period1,sc01,t4998, 100 , 100 ,,
period1,sc01,t4999, 100 , 100 ,,
period1,sc01,t5000, 100 , 100 ,,
period1,sc01,t5001, 100 , 100 ,,
period1,sc01,t5002, 100 , 100 ,,
period1,sc01,t5003, 100 , 100 ,,
period1,sc01,t5004, 100 , 100 ,,
period1,sc01,t5005, 100 , 100 ,,
period1,sc01,t5006, 100 , 100 ,,
period1,sc01,t5007, 100 , 100 ,,
period1,sc01,t5008, 100 , 100 ,,
period1,sc01,t5009, 100 , 100 ,,
period1,sc01,t5010, 100 , 100 ,,
period1,sc01,t5011, 100 , 100 ,,
period1,sc01,t5012, 100 , 100 ,,
period1,sc01,t5013, 100 , 100 ,,
period1,sc01,t5014, 100 , 100 ,,
period1,sc01,t5015, 100 , 100 ,,
period1,sc01,t5016, 100 , 100 ,,
period1,sc01,t5017, 100 , 100 ,,
period1,sc01,t5018, 100 , 100 ,,
period1,sc01,t5019, 100 , 100 ,,
period1,sc01,t5020, 100 , 100 ,,
period1,sc01,t5021, 100 , 100 ,,
period1,sc01,t5022, 100 , 100 ,,
period1,sc01,t5023, 100 , 100 ,,
period1,sc01,t5024, 100 , 100 ,,
period1,sc01,t5025, 100 , 100 ,,
period1,sc01,t5026, 100 , 100 ,,
period1,sc01,t5027, 100 , 100 ,,
period1,sc01,t5028, 100 , 100 ,,
period1,sc01,t5029, 100 , 100 ,,
period1,sc01,t5030, 100 , 100 ,,
period1,sc01,t5031, 100 , 100 ,,
period1,sc01,t5032, 100 , 100 ,,
period1,sc01,t5033, 100 , 100 ,,
period1,sc01,t5034, 100 , 100 ,,
period1,sc01,t5035, 100 , 100 ,,
period1,sc01,t5036, 100 , 100 ,,
period1,sc01,t5037, 100 , 100 ,,
period1,sc01,t5038, 100 , 100 ,,
period1,sc01,t5039, 100 , 100 ,,
period1,sc01,t5040, 100 , 100 ,,
period1,sc01,t5041, 100 , 100 ,,
period1,sc01,t5042, 100 , 100 ,,
period1,sc01,t5043, 100 , 100 ,,
period1,sc01,t5044, 100 , 100 ,,
period1,sc01,t5045, 100 , 100 ,,
period1,sc01,t5046, 100 , 100 ,,
period1,sc01,t5047, 100 , 100 ,,
period1,sc01,t5048, 100 , 100 ,,
period1,sc01,t5049, 100 , 100 ,,
period1,sc01,t5050, 100 , 100 ,,
period1,sc01,t5051, 100 , 100 ,,
period1,sc01,t5052, 100 , 100 ,,
period1,sc01,t5053, 100 , 100 ,,
period1,sc01,t5054, 100 , 100 ,,
period1,sc01,t5055, 100 , 100 ,,
period1,sc01,t5056, 100 , 100 ,,
period1,sc01,t5057, 100 , 100 ,,
period1,sc01,t5058, 100 , 100 ,,
period1,sc01,t5059, 100 , 100 ,,
period1,sc01,t5060, 100 , 100 ,,
period1,sc01,t5061, 100 , 100 ,,
period1,sc01,t5062, 100 , 100 ,,
period1,sc01,t5063, 100 , 100 ,,
period1,sc01,t5064, 100 , 100 ,,
period1,sc01,t5065, 100 , 100 ,,
period1,sc01,t5066, 100 , 100 ,,
period1,sc01,t5067, 100 , 100 ,,
period1,sc01,t5068, 100 , 100 ,,
period1,sc01,t5069, 100 , 100 ,,
period1,sc01,t5070, 100 , 100 ,,
period1,sc01,t5071, 100 , 100 ,,
period1,sc01,t5072, 100 , 100 ,,
period1,sc01,t5073, 100 , 100 ,,
period1,sc01,t5074, 100 , 100 ,,
period1,sc01,t5075, 100 , 100 ,,
period1,sc01,t5076, 100 , 100 ,,
period1,sc01,t5077, 100 , 100 ,,
period1,sc01,t5078, 100 , 100 ,,
period1,sc01,t5079, 100 , 100 ,,
period1,sc01,t5080, 100 , 100 ,,
period1,sc01,t5081, 100 , 100 ,,
period1,sc01,t5082, 100 , 100 ,,
period1,sc01,t5083, 100 , 100 ,,
period1,sc01,t5084, 100 , 100 ,,
period1,sc01,t5085, 100 , 100 ,,
period1,sc01,t5086, 100 , 100 ,,
period1,sc01,t5087, 100 , 100 ,,
period1,sc01,t5088, 100 , 100 ,,
period1,sc01,t5089, 100 , 100 ,,
period1,sc01,t5090, 100 , 100 ,,
period1,sc01,t5091, 100 , 100 ,,
period1,sc01,t5092, 100 , 100 ,,
period1,sc01,t5093, 100 , 100 ,,
period1,sc01,t5094, 100 , 100 ,,
period1,sc01,t5095, 100 , 100 ,,
period1,sc01,t5096, 100 , 100 ,,
period1,sc01,t5097, 100 , 100 ,,
period1,sc01,t5098, 100 , 100 ,,
period1,sc01,t5099, 100 , 100 ,,
period1,sc01,t5100, 100 , 100 ,,
period1,sc01,t5101, 100 , 100 ,,
period1,sc01,t5102, 100 , 100 ,,
period1,sc01,t5103, 100 , 100 ,,
period1,sc01,t5104, 100 , 100 ,,
period1,sc01,t5105, 100 , 100 ,,
period1,sc01,t5106, 100 , 100 ,,
period1,sc01,t5107, 100 , 100 ,,
period1,sc01,t5108, 100 , 100 ,,
period1,sc01,t5109, 100 , 100 ,,
period1,sc01,t5110, 100 , 100 ,,
period1,sc01,t5111, 100 , 100 ,,
period1,sc01,t5112, 100 , 100 ,,
period1,sc01,t5113, 100 , 100 ,,
period1,sc01,t5114, 100 , 100 ,,
period1,sc01,t5115, 100 , 100 ,,
period1,sc01,t5116, 100 , 100 ,,
period1,sc01,t5117, 100 , 100 ,,
period1,sc01,t5118, 100 , 100 ,,
period1,sc01,t5119, 100 , 100 ,,
period1,sc01,t5120, 100 , 100 ,,
period1,sc01,t5121, 100 , 100 ,,
period1,sc01,t5122, 100 , 100 ,,
period1,sc01,t5123, 100 , 100 ,,
period1,sc01,t5124, 100 , 100 ,,
period1,sc01,t5125, 100 , 100 ,,
period1,sc01,t5126, 100 , 100 ,,
period1,sc01,t5127, 100 , 100 ,,
period1,sc01,t5128, 100 , 100 ,,
period1,sc01,t5129, 100 , 100 ,,
period1,sc01,t5130, 100 , 100 ,,
period1,sc01,t5131, 100 , 100 ,,
period1,sc01,t5132, 100 , 100 ,,
period1,sc01,t5133, 100 , 100 ,,
period1,sc01,t5134, 100 , 100 ,,
period1,sc01,t5135, 100 , 100 ,,
period1,sc01,t5136, 100 , 100 ,,
period1,sc01,t5137, 100 , 100 ,,
period1,sc01,t5138, 100 , 100 ,,
period1,sc01,t5139, 100 , 100 ,,
period1,sc01,t5140, 100 , 100 ,,
period1,sc01,t5141, 100 , 100 ,,
period1,sc01,t5142, 100 , 100 ,,
period1,sc01,t5143, 100 , 100 ,,
period1,sc01,t5144, 100 , 100 ,,
period1,sc01,t5145, 100 , 100 ,,
period1,sc01,t5146, 100 , 100 ,,
period1,sc01,t5147, 100 , 100 ,,
period1,sc01,t5148, 100 , 100 ,,
period1,sc01,t5149, 100 , 100 ,,
period1,sc01,t5150, 100 , 100 ,,
period1,sc01,t5151, 100 , 100 ,,
period1,sc01,t5152, 100 , 100 ,,
period1,sc01,t5153, 100 , 100 ,,
period1,sc01,t5154, 100 , 100 ,,
period1,sc01,t5155, 100 , 100 ,,
period1,sc01,t5156, 100 , 100 ,,
period1,sc01,t5157, 100 , 100 ,,
period1,sc01,t5158, 100 , 100 ,,
period1,sc01,t5159, 100 , 100 ,,
period1,sc01,t5160, 100 , 100 ,,
period1,sc01,t5161, 100 , 100 ,,
period1,sc01,t5162, 100 , 100 ,,
period1,sc01,t5163, 100 , 100 ,,
period1,sc01,t5164, 100 , 100 ,,
period1,sc01,t5165, 100 , 100 ,,
period1,sc01,t5166, 100 , 100 ,,
period1,sc01,t5167, 100 , 100 ,,
period1,sc01,t5168, 100 , 100 ,,
period1,sc01,t5169, 100 , 100 ,,
period1,sc01,t5170, 100 , 100 ,,
period1,sc01,t5171, 100 , 100 ,,
period1,sc01,t5172, 100 , 100 ,,
period1,sc01,t5173, 100 , 100 ,,
period1,sc01,t5174, 100 , 100 ,,
period1,sc01,t5175, 100 , 100 ,,
period1,sc01,t5176, 100 , 100 ,,
period1,sc01,t5177, 100 , 100 ,,
period1,sc01,t5178, 100 , 100 ,,
period1,sc01,t5179, 100 , 100 ,,
period1,sc01,t5180, 100 , 100 ,,
period1,sc01,t5181, 100 , 100 ,,
period1,sc01,t5182, 100 , 100 ,,
period1,sc01,t5183, 100 , 100 ,,
period1,sc01,t5184, 100 , 100 ,,
period1,sc01,t5185, 100 , 100 ,,
period1,sc01,t5186, 100 , 100 ,,
period1,sc01,t5187, 100 , 100 ,,
period1,sc01,t5188, 100 , 100 ,,
period1,sc01,t5189, 100 , 100 ,,
period1,sc01,t5190, 100 , 100 ,,
period1,sc01,t5191, 100 , 100 ,,
period1,sc01,t5192, 100 , 100 ,,
period1,sc01,t5193, 100 , 100 ,,
period1,sc01,t5194, 100 , 100 ,,
period1,sc01,t5195, 100 , 100 ,,
period1,sc01,t5196, 100 , 100 ,,
period1,sc01,t5197, 100 , 100 ,,
period1,sc01,t5198, 100 , 100 ,,
period1,sc01,t5199, 100 , 100 ,,
period1,sc01,t5200, 100 , 100 ,,
period1,sc01,t5201, 100 , 100 ,,
period1,sc01,t5202, 100 , 100 ,,
period1,sc01,t5203, 100 , 100 ,,
period1,sc01,t5204, 100 , 100 ,,
period1,sc01,t5205, 100 , 100 ,,
period1,sc01,t5206, 100 , 100 ,,
period1,sc01,t5207, 100 , 100 ,,
period1,sc01,t5208, 100 , 100 ,,
period1,sc01,t5209, 100 , 100 ,,
period1,sc01,t5210, 100 , 100 ,,
period1,sc01,t5211, 100 , 100 ,,
period1,sc01,t5212, 100 , 100 ,,
period1,sc01,t5213, 100 , 100 ,,
period1,sc01,t5214, 100 , 100 ,,
period1,sc01,t5215, 100 , 100 ,,
period1,sc01,t5216, 100 , 100 ,,
period1,sc01,t5217, 100 , 100 ,,
period1,sc01,t5218, 100 , 100 ,,
period1,sc01,t5219, 100 , 100 ,,
period1,sc01,t5220, 100 , 100 ,,
period1,sc01,t5221, 100 , 100 ,,
period1,sc01,t5222, 100 , 100 ,,
period1,sc01,t5223, 100 , 100 ,,
period1,sc01,t5224, 100 , 100 ,,
period1,sc01,t5225, 100 , 100 ,,
period1,sc01,t5226, 100 , 100 ,,
period1,sc01,t5227, 100 , 100 ,,
period1,sc01,t5228, 100 , 100 ,,
period1,sc01,t5229, 100 , 100 ,,
period1,sc01,t5230, 100 , 100 ,,
period1,sc01,t5231, 100 , 100 ,,
period1,sc01,t5232, 100 , 100 ,,
period1,sc01,t5233, 100 , 100 ,,
period1,sc01,t5234, 100 , 100 ,,
period1,sc01,t5235, 100 , 100 ,,
period1,sc01,t5236, 100 , 100 ,,
period1,sc01,t5237, 100 , 100 ,,
period1,sc01,t5238, 100 , 100 ,,
period1,sc01,t5239, 100 , 100 ,,
period1,sc01,t5240, 100 , 100 ,,
period1,sc01,t5241, 100 , 100 ,,
period1,sc01,t5242, 100 , 100 ,,
period1,sc01,t5243, 100 , 100 ,,
period1,sc01,t5244, 100 , 100 ,,
period1,sc01,t5245, 100 , 100 ,,
period1,sc01,t5246, 100 , 100 ,,
period1,sc01,t5247, 100 , 100 ,,
period1,sc01,t5248, 100 , 100 ,,
period1,sc01,t5249, 100 , 100 ,,
period1,sc01,t5250, 100 , 100 ,,
period1,sc01,t5251, 100 , 100 ,,
period1,sc01,t5252, 100 , 100 ,,
period1,sc01,t5253, 100 , 100 ,,
period1,sc01,t5254, 100 , 100 ,,
period1,sc01,t5255, 100 , 100 ,,
period1,sc01,t5256, 100 , 100 ,,
